model,model_label,snap_current,snap_next,z_current,z_next,z_mid,dt_yr,mass_bin_left_msun,mass_bin_right_msun,mass_bin_center_msun,n_halos,mean_mass_current_msun,median_mass_current_msun,mean_dM200c_dt_msun_yr,median_dM200c_dt_msun_yr,std_dM200c_dt_msun_yr,sem_dM200c_dt_msun_yr,p16_dM200c_dt_msun_yr,p84_dM200c_dt_msun_yr,negative_fraction,correa2015_mean_dMdt_msun_yr,mean_over_correa
PL,PL,50,51,0.7122288099705543,0.5565716454277756,0.6344002276991649,964738966.0656586,316000000000.0,1000000000000.0,562138772902.2078,159,551401499742.232,506864204406.7383,45.64095816338412,22.83028021052688,112.95495317212136,8.957910472786956,-17.02294247512944,97.12576819170027,0.2641509433962264,53.77019838426953,0.8488151343093497
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,100000000.0,316000000.0,177763888.34631178,67890,242546218.14106184,237570917.23382473,0.005654560008121078,0.00443951882023178,0.029045842754411477,0.00011147592316366217,-0.011742903214011925,0.02154372889504653,0.3817204301075269,0.01915728850862455,0.2951649449542618
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,316000000.0,1000000000.0,562138772.9022079,76907,539120824.9362801,488306060.43338776,0.01521899807545111,0.011046293192868418,0.06608375595563004,0.00023829327352160295,-0.01749314228744126,0.0428164555287695,0.3347419610698636,0.042581959279634284,0.3574048337115835
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,1000000000.0,3160000000.0,1777638883.4631178,27466,1700926840.4067817,1540991142.3921585,0.059019931576395436,0.04003254924359958,0.21974646010587356,0.0013259409391451619,-0.03749436224696857,0.12947802424751517,0.27382946188014273,0.1343461318979824,0.4393124739997207
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,3160000000.0,10000000000.0,5621387729.0220785,9865,5350717152.760105,4842018485.069275,0.21578786192376037,0.13858189778805466,0.7000862556649665,0.007048602291206672,-0.09897922256785968,0.4382143655572244,0.24247339077546884,0.42262144101482424,0.5105937394127412
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,10000000000.0,31600000000.0,17776388834.631176,3452,17059942101.27193,15440627932.548523,0.7592978295923163,0.4871254748849967,2.167755354769004,0.03689562522202658,-0.28532156873469067,1.557083592349583,0.22740440324449596,1.3474637340435514,0.5635014957425006
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,31600000000.0,100000000000.0,56213877290.22079,1249,53623215274.10832,48448786735.53467,2.9827426264188492,1.6517934249967618,9.092741301550445,0.25728449574534756,-1.0651589772426526,5.634280144367319,0.22818254603682947,4.235380018041449,0.7042443921710118
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,100000000000.0,316000000000.0,177763888346.31177,428,170056598431.59616,153384113311.76758,10.336267697242526,6.3602450724452435,25.79410180917936,1.2468049710546225,-2.504042644502228,21.849273563306387,0.21728971962616822,13.43176300137027,0.769539165944787
PL,PL,51,52,0.5565716454277756,0.4150651322070684,0.485818388817422,1056219583.1531391,316000000000.0,1000000000000.0,562138772902.2078,162,560336446644.3474,517301807403.56445,36.64721322142804,20.402852559506687,112.41252215612175,8.831961856319635,-13.343293478713294,60.6789169006054,0.24074074074074073,44.2576555204015,0.8280423531367298
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,100000000.0,316000000.0,177763888.34631178,65994,242546421.92845705,237636892.1250105,0.004088302651547028,0.0032287752048650903,0.024402061513350636,9.498921340719236e-05,-0.010695975319334592,0.017574075879081115,0.3994908628057096,0.015619207718607538,0.2617484014042873
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,316000000.0,1000000000.0,562138772.9022079,74661,539362839.1304921,489539988.3389473,0.011305769568388746,0.00784461079324928,0.0823689192267262,0.00030145081775666857,-0.016328613547331415,0.03457167491487068,0.3562234633878464,0.03473322819234158,0.3255029882561157
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,1000000000.0,3160000000.0,1777638883.4631178,26860,1700945527.5042949,1543645262.7182007,0.04272425193381796,0.029237474904772943,0.1795414866850977,0.001095498564594953,-0.034325910378471346,0.1019677320468265,0.2924795234549516,0.1095354089369438,0.39004968665806516
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,3160000000.0,10000000000.0,5621387729.0220785,9672,5353635553.2428465,4835707247.257233,0.16360280755353804,0.10843963777355187,0.595061517795629,0.006050673543238327,-0.09144261974293252,0.34689664117579333,0.2566170388751034,0.34475687206998806,0.4745454574153507
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,10000000000.0,31600000000.0,17776388834.631176,3404,17012041209.027014,15409323573.112488,0.5806004104807111,0.36365068063209516,1.9172889548448881,0.032861909453662574,-0.284235318143806,1.2215938794291847,0.2482373678025852,1.0955206151821981,0.5299767091869378
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,31600000000.0,100000000000.0,56213877290.22079,1207,53826553564.77486,48088421821.59424,2.3431143368576057,1.2752684825436889,6.9867215768196,0.2011035799509648,-0.8615915937629524,4.178323231200195,0.23695111847555925,3.4662565385234165,0.6759783388265151
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,100000000000.0,316000000000.0,177763888346.31177,423,172163882109.00848,156655502319.33594,5.4370429373283855,4.491192607763735,16.6598447432512,0.8100293706101931,-3.625682959766289,14.328517627442242,0.2647754137115839,11.086799033859366,0.49040691733687225
PL,PL,52,53,0.4150651322070684,0.2864228474609716,0.35074398983402,1145147894.303131,316000000000.0,1000000000000.0,562138772902.2078,155,557538452886.7659,493768615722.65625,40.551036832343335,19.218394551672365,99.04052377752939,7.9551263042739135,-10.521273198697973,67.44065781102627,0.23225806451612904,35.90367912876544,1.1294395955052559
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,100000000.0,316000000.0,177763888.34631178,64012,242551051.50774023,237809801.4742136,0.002998216409141079,0.002119213853887368,0.02136610093171099,8.444901285268966e-05,-0.00985517863024825,0.014679799389776541,0.423951759045179,0.012817060531806401,0.23392387058645797
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,316000000.0,1000000000.0,562138772.9022079,72512,539340243.9329218,489617008.715868,0.008284430998729553,0.005730806002611918,0.04794208026841781,0.0001780376826236981,-0.015029868291344176,0.02793538425788838,0.3778271182700794,0.02850021267999693,0.2906796202452214
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,1000000000.0,3160000000.0,1777638883.4631178,26219,1699792772.98163,1538897007.7037811,0.03123158058678083,0.022031561547715982,0.15222059073234584,0.0009400811428425345,-0.033349133905261744,0.08054912906055514,0.3165643235821351,0.08982169620541663,0.3477064217909685
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,3160000000.0,10000000000.0,5621387729.0220785,9462,5360584522.157914,4856249690.055847,0.11695777765073069,0.07757020898335015,0.49281702463541244,0.005066338818780852,-0.09309218475127061,0.26722943966086665,0.27848235045444936,0.283267938354701,0.4128874532361622
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,10000000000.0,31600000000.0,17776388834.631176,3292,16960212904.801489,15331641435.623169,0.485552014180513,0.28160796819443895,1.9133712861684067,0.03334796515063936,-0.22650808973733846,0.9096137031357873,0.25455650060753343,0.8962240076136208,0.5417752816881064
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,31600000000.0,100000000000.0,56213877290.22079,1208,52905033951.16882,47522895336.15112,1.6270374352870196,0.9724381464382927,5.181248317316596,0.14907366874577332,-0.6367370800016591,3.2291773556719217,0.25496688741721857,2.79564660047563,0.5819896674387269
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,100000000000.0,316000000000.0,177763888346.31177,429,168304035080.06274,149958648681.64062,5.876213580197524,3.328302879394489,16.280407461449727,0.7860254791489865,-3.3475706740645865,12.248514631639706,0.2773892773892774,8.893645242760751,0.6607204829741374
PL,PL,53,54,0.2864228474609716,0.16947531587361064,0.2279490816672911,1229059140.4331608,316000000000.0,1000000000000.0,562138772902.2078,152,574788247033.1694,526455669403.0762,15.19833748237734,12.080183152335302,50.539429148217,4.099289009780623,-8.62179914798084,40.62407066789301,0.2565789473684211,30.373382054622528,0.5003834428133532
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,100000000.0,316000000.0,177763888.34631178,62128,242479272.3518302,237573208.28735828,0.001973526818643483,0.0013652329491977118,0.01843020292912601,7.394118910624499e-05,-0.008985320282980033,0.012083622068272513,0.4438256502704095,0.010575248599385028,0.18661753433940528
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,316000000.0,1000000000.0,562138772.9022079,70515,539791139.6680347,490303337.5740051,0.005914732424851276,0.003911049466947162,0.04084928403312662,0.00015383094002337152,-0.01362392040276309,0.022901435582526542,0.40113451038786074,0.023541911184276718,0.25124266158992375
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,1000000000.0,3160000000.0,1777638883.4631178,25367,1698560840.347979,1535691022.8729248,0.023851458500615364,0.016150270250108307,0.13511170614277632,0.0008483174951090301,-0.02945438485770018,0.06509053914625552,0.3348050616943273,0.07407933459069803,0.3219718242934965
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,3160000000.0,10000000000.0,5621387729.0220785,9198,5351394930.367211,4844114780.426025,0.0832782406231932,0.05484204279851522,0.4459678826504926,0.004650042053783276,-0.08469150872290153,0.2071121227910078,0.30539247662535335,0.23339038917936125,0.35681949422173337
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,10000000000.0,31600000000.0,17776388834.631176,3241,16938308211.838306,15334347486.495972,0.3433578316844996,0.20247368356458645,1.4418575812259211,0.025326947478957484,-0.24080583092243676,0.7368600112082199,0.27275532243134837,0.7387304426305242,0.46479447965058335
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,31600000000.0,100000000000.0,56213877290.22079,1186,53286350410.66406,48047356605.529785,1.165814849706529,0.8104013771845013,4.41962528522657,0.1283344060737621,-0.7948111984070825,2.6439326330915307,0.2765598650927487,2.3239776211843353,0.5016463321675239
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,100000000000.0,316000000000.0,177763888346.31177,429,167966841006.33456,150223770141.60156,5.154373578902651,2.6147448884722104,20.184085563037723,0.974496833905293,-3.009847644952802,9.426396357173347,0.2680652680652681,7.32553790213467,0.7036170787404786
PL,PL,54,55,0.16947531587361064,0.06315937806691885,0.11631734697026475,1305873471.9289856,316000000000.0,1000000000000.0,562138772902.2078,153,570912178762.5979,518943977355.95703,17.87871967729103,9.564658937860122,44.339137516068426,3.584606810343859,-6.818671951263614,41.16322552597316,0.28104575163398693,24.89919307441145,0.7180441399791682
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,100000000.0,316000000.0,177763888.34631178,61880,242509537.03993505,237782616.16826057,0.0010759692752429543,0.0007316147877177277,0.01973281422569246,7.932569297946563e-05,-0.010920186009885013,0.012647061075063934,0.4719941822882999,0.009053636468275617,0.11884387881192304
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,316000000.0,1000000000.0,562138772.9022079,70063,540193830.4967796,490253381.43110275,0.0038679052887300755,0.002777275456676503,0.042818186224616854,0.00016176475414793115,-0.0164644518837221,0.022811138861451287,0.43690678389449494,0.020167118470552213,0.1917926596393999
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,1000000000.0,3160000000.0,1777638883.4631178,25298,1696896953.0907862,1530223116.2786484,0.016588569355698166,0.011773813661745024,0.14072454931107914,0.0008847626328835397,-0.03363218301180868,0.058665001009669114,0.38220412680844335,0.06335044932636451,0.26185401259331736
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,3160000000.0,10000000000.0,5621387729.0220785,9171,5355668044.729797,4837275445.461273,0.072016763124927,0.045095248782638986,0.47937580414499587,0.005005733944765014,-0.0909428564158625,0.18471900342627293,0.3337694907861738,0.19994377175261066,0.3601850785031351
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,10000000000.0,31600000000.0,17776388834.631176,3240,17017893206.190182,15348234176.635742,0.25671547133514505,0.16900917345915514,1.3149118989615687,0.02310064735097639,-0.2447125637168938,0.6175066328176487,0.29259259259259257,0.635330966465914,0.40406573091053327
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,31600000000.0,100000000000.0,56213877290.22079,1180,53604219715.47402,48323240280.15137,1.0398774344407413,0.5497392331597903,5.310207597335396,0.1545861197279405,-0.934964007417911,2.2127257393889366,0.2957627118644068,2.00121250649848,0.5196236936677026
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,100000000000.0,316000000000.0,177763888346.31177,416,168975444848.72086,151226720809.93652,3.034179758344398,1.7462947239581776,16.524386675706303,0.8101747125921063,-3.1843496467107038,6.758293493457192,0.2932692307692308,6.308379737962836,0.4809760801311915
PL,PL,55,56,0.06315937806691885,-2.220446049250313e-16,0.03157968903345931,875738675.5472679,316000000000.0,1000000000000.0,562138772902.2078,157,571828527997.2538,512389488220.21484,20.443087103273314,10.093320730183864,68.08832623386824,5.4340400152602975,-5.674438499866661,36.1009340042022,0.2356687898089172,21.348140274680258,0.9576050578756795
BT_soft,BT kp=1,18,19,35.15161683067906,31.86510620970823,33.508361520193645,12185207.548046157,100000000.0,316000000.0,177763888.34631178,100,225174609.94422436,215234383.94069672,9.64060511072089,7.990994502741055,5.613263346377543,0.5613263346377544,5.00240098342958,14.468041162126749,0.0,45.28308433482771,0.21289638840493458
BT_soft,BT kp=1,19,20,31.86510620970823,28.87736928155293,30.37123774563058,14057824.641014814,100000000.0,316000000.0,177763888.34631178,509,233217460.41621348,224987324.32723045,7.736482483265315,6.555960692632003,5.76423186124611,0.2554950852864109,3.037048444046119,12.39903407256665,0.023575638506876228,36.922665154938976,0.2095320706346801
BT_soft,BT kp=1,19,20,31.86510620970823,28.87736928155293,30.37123774563058,14057824.641014814,316000000.0,1000000000.0,562138772.9022079,100,423289252.07257277,397185459.73300934,12.976413863557216,10.854902068977495,9.144161716797612,0.9144161716797612,6.256183759788504,18.27675107046332,0.01,67.01456782038444,0.19363571661518736
BT_soft,BT kp=1,20,21,28.87736928155293,26.16124480141175,27.519307041482342,16218177.243445203,100000000.0,316000000.0,177763888.34631178,1841,231607392.35745898,223672892.89832115,5.989648086639964,5.081623572216656,4.626325871680376,0.1078224823879482,2.2379410472067294,9.339723275882342,0.03259098316132537,28.864227841375136,0.20751111443397643
BT_soft,BT kp=1,20,21,28.87736928155293,26.16124480141175,27.519307041482342,16218177.243445203,316000000.0,1000000000.0,562138772.9022079,470,431398206.4895173,391192045.0627804,12.778977003169206,10.276782498072881,8.98411468772945,0.4144063087970549,4.991006795644791,20.395064423715965,0.00425531914893617,53.76329311309655,0.23768962545295225
BT_soft,BT kp=1,21,22,26.16124480141175,23.692040728556133,24.926642764983942,18710451.734156907,100000000.0,316000000.0,177763888.34631178,5025,234697183.10666916,226258188.48609924,5.222350578192973,4.235390537968669,4.513837082036863,0.06367630393029339,1.6237917796977763,8.512643447998908,0.042587064676616916,23.022225902146328,0.22683951588304505
BT_soft,BT kp=1,21,22,26.16124480141175,23.692040728556133,24.926642764983942,18710451.734156907,316000000.0,1000000000.0,562138772.9022079,1609,446952511.50724673,393285080.7905197,10.403384268475367,8.40347660085654,8.720595496507558,0.21740429527334293,4.061379799181893,16.246018305880725,0.014294592914853946,43.843055767630524,0.23728693373047735
BT_soft,BT kp=1,22,23,23.692040728556133,21.44730975323285,22.56967524089449,21585606.417292625,100000000.0,316000000.0,177763888.34631178,11239,235787124.9743719,228728633.37397575,4.270574910724521,3.386461250599978,3.9960346025048223,0.0376934079322843,1.1763081779455893,7.126204783137138,0.05044932823204912,18.203030475197895,0.23460790864154682
BT_soft,BT kp=1,22,23,23.692040728556133,21.44730975323285,22.56967524089449,21585606.417292625,316000000.0,1000000000.0,562138772.9022079,4576,457827618.282119,408285949.3792057,8.849896750871785,7.017738905739308,7.74065413600545,0.11442861859210461,2.8729732742607244,14.213271939254472,0.024694055944055944,35.344805569356254,0.2503874786779021
BT_soft,BT kp=1,22,23,23.692040728556133,21.44730975323285,22.56967524089449,21585606.417292625,1000000000.0,3160000000.0,1777638883.4631178,180,1359023792.8761377,1255336254.8351288,24.56612447727117,20.01758749569193,19.498152649908107,1.4533064920287395,8.11778896977871,40.079169218084225,0.027777777777777776,104.9181609086256,0.23414558799468554
BT_soft,BT kp=1,23,24,21.44730975323285,19.40664523021168,20.426977491722266,24902402.092678517,100000000.0,316000000.0,177763888.34631178,21320,236875311.75895634,229924619.19784546,3.411090067493664,2.67134620268528,3.4213251137593215,0.023431535266307695,0.7467041173725482,5.805432021154579,0.07387429643527205,14.390485782453252,0.23703786787051398
BT_soft,BT kp=1,23,24,21.44730975323285,19.40664523021168,20.426977491722266,24902402.092678517,316000000.0,1000000000.0,562138772.9022079,10543,469396974.9574992,417111478.74593735,7.178451644252656,5.381597738451092,7.110159377866746,0.06924640516688993,1.9658502933786202,11.936069244132394,0.03926776059944987,28.516481706317172,0.25172991949643053
BT_soft,BT kp=1,23,24,21.44730975323285,19.40664523021168,20.426977491722266,24902402.092678517,1000000000.0,3160000000.0,1777638883.4631178,628,1376227176.0185814,1247616261.2438202,22.675009955411927,18.15255493589166,17.510270241448325,0.6987358511591806,8.747978269656624,36.00953908371863,0.007961783439490446,83.6076054649134,0.2712075035437736
BT_soft,BT kp=1,24,25,19.40664523021168,17.551495663828796,18.479070447020238,28728585.555879116,100000000.0,316000000.0,177763888.34631178,36124,238138149.64444897,231607165.18759727,2.787547341151642,2.0989598337029056,3.062546720842573,0.016113311616270585,0.4754360596483225,4.918986362204027,0.09304063780312258,11.38308168680232,0.24488512143276256
BT_soft,BT kp=1,24,25,19.40664523021168,17.551495663828796,18.479070447020238,28728585.555879116,316000000.0,1000000000.0,562138772.9022079,20353,480032162.67630714,427528023.7197876,6.013990042746248,4.367175861100554,6.533244897477158,0.04579464762838788,1.330930398219824,10.28588638991464,0.057337984572298925,22.945694875832153,0.2620966623713174
BT_soft,BT kp=1,24,25,19.40664523021168,17.551495663828796,18.479070447020238,28728585.555879116,1000000000.0,3160000000.0,1777638883.4631178,1654,1449427856.9319518,1297892779.1118622,19.37343005486709,14.742611072320997,17.602408254566587,0.432817026248577,5.914639246076716,31.18505125799574,0.019347037484885126,69.28312712270974,0.27962695766537987
BT_soft,BT kp=1,25,26,17.551495663828796,15.864996058026179,16.708245860927487,33142246.615712106,100000000.0,316000000.0,177763888.34631178,54108,239049984.62364644,232847407.4602127,2.2285405271908783,1.6354556903725568,2.641865876599696,0.011357428847511156,0.24273978214659592,4.028452327161905,0.11384638131145117,8.989447880361103,0.2479062737612044
BT_soft,BT kp=1,25,26,17.551495663828796,15.864996058026179,16.708245860927487,33142246.615712106,316000000.0,1000000000.0,562138772.9022079,34528,490589117.43516874,436764303.59482765,4.971155654689123,3.4817255884113782,5.761467597125666,0.031006119194447092,0.9132936105436747,8.610399406783602,0.07414272474513438,18.44854877861205,0.26946052583021224
BT_soft,BT kp=1,25,26,17.551495663828796,15.864996058026179,16.708245860927487,33142246.615712106,1000000000.0,3160000000.0,1777638883.4631178,3655,1473989619.0924783,1306753456.5925598,16.10701873375069,12.006952242585642,16.027937276464993,0.26511478212007755,4.297901192148784,27.09956544371963,0.03502051983584131,55.42921442930076,0.2905871732007853
BT_soft,BT kp=1,25,26,17.551495663828796,15.864996058026179,16.708245860927487,33142246.615712106,3160000000.0,10000000000.0,5621387729.0220785,200,4298163415.491581,3760539442.3007965,53.51175409606121,44.27231895839871,43.39328633806893,3.068368702761811,18.833438119292094,91.26121368018941,0.025,161.6319535249801,0.3310716286541139
BT_soft,BT kp=1,26,27,15.864996058026179,14.331814598205613,15.098405328115895,38233370.82707757,100000000.0,316000000.0,177763888.34631178,73723,239569061.244967,233408827.3346424,1.7647239367619718,1.2506542393733804,2.248787966430799,0.008282224698759659,0.10247024180591827,3.2520397084138275,0.13548010797173202,7.086330987769306,0.24903210699695053
BT_soft,BT kp=1,26,27,15.864996058026179,14.331814598205613,15.098405328115895,38233370.82707757,316000000.0,1000000000.0,562138772.9022079,52908,499653440.7488343,445357747.3759651,4.073352989297115,2.760968427980223,5.0541668425323785,0.021972977035860073,0.5540256302182529,7.203675738076016,0.09393664474181598,14.779494655628886,0.2756084077438836
BT_soft,BT kp=1,26,27,15.864996058026179,14.331814598205613,15.098405328115895,38233370.82707757,1000000000.0,3160000000.0,1777638883.4631178,6998,1519492460.6931791,1345447227.358818,13.930172748444125,9.765944820476854,15.274188329270006,0.18258755455481962,2.9571531953305157,24.05636468693729,0.050157187767933695,44.94581417957666,0.3099325933397817
BT_soft,BT kp=1,26,27,15.864996058026179,14.331814598205613,15.098405328115895,38233370.82707757,3160000000.0,10000000000.0,5621387729.0220785,513,4558327610.497354,3998183906.0783386,44.88712064598436,34.45508069494306,40.30769425135313,1.7796281758200627,12.64524414986365,72.91994971570249,0.023391812865497075,134.83301237150224,0.3329089802006939
BT_soft,BT kp=1,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,100000000.0,316000000.0,177763888.34631178,94332,240130857.44899696,234334515.40768147,1.4046264796663916,0.9634408558938662,1.935242824701651,0.006300948714111818,0.011587320909155919,2.6364204096580592,0.15673366408005768,5.586150966737712,0.25144799845727894
BT_soft,BT kp=1,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,316000000.0,1000000000.0,562138772.9022079,73569,507415338.77840465,453358404.33835983,3.287711035377494,2.12373994580184,4.358319301467007,0.01606836240249185,0.3021869694224465,5.9383693506550745,0.11424648968995094,11.803975196551185,0.2785257492186258
BT_soft,BT kp=1,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,1000000000.0,3160000000.0,1777638883.4631178,11781,1553675534.004277,1378539502.620697,11.378895832030768,7.850558106209528,13.39178068827246,0.12338070584257341,1.9606554917144288,19.923419386079047,0.07291401409048467,36.14306873542119,0.3148292668596549
BT_soft,BT kp=1,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,3160000000.0,10000000000.0,5621387729.0220785,1171,4623668994.993149,4108799099.92218,37.432340912252265,28.594893233388067,35.736289229129945,1.04431377567108,9.445585623786787,62.31495809854579,0.03842869342442357,107.56015824306155,0.34801307030121387
BT_soft,BT kp=1,27,28,14.331814598205613,12.938013271096011,13.634913934650811,44105611.17019093,10000000000.0,31600000000.0,17776388834.631176,63,13399819211.354332,12318984270.095825,134.28733658785885,105.7561348586162,98.091425055333,12.358357925921014,46.58502799058383,244.26725165682853,0.0,311.71925939387535,0.43079576426870375
BT_soft,BT kp=1,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,100000000.0,316000000.0,177763888.34631178,114362,240535994.194105,234818039.46197033,1.106530163727799,0.7377832966503668,1.6112061206006005,0.004764422117627761,-0.03603206685830111,2.1197546901234956,0.17351917595005334,4.3998805991792835,0.2514909527168082
BT_soft,BT kp=1,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,316000000.0,1000000000.0,562138772.9022079,94970,512795979.18317544,459049772.4711895,2.6397759560423895,1.6578344081247844,3.77331466595225,0.012244182794359034,0.14438977865406544,4.8175920444862905,0.1338843845424871,9.380055935929827,0.2814243298838829
BT_soft,BT kp=1,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,1000000000.0,3160000000.0,1777638883.4631178,17857,1575828985.2718184,1402965337.0380402,9.332589067338281,6.180839231616998,11.610962533578588,0.0868888350186748,1.3318096079536366,16.555836719270363,0.08629669037352299,28.82503886019972,0.32376674711874504
BT_soft,BT kp=1,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,3160000000.0,10000000000.0,5621387729.0220785,2284,4744475740.945903,4195396006.1073303,31.093443767882206,22.012710676944778,33.59601674549601,0.7029747715289295,6.332656614279224,52.98084742682466,0.05735551663747811,86.78587516934807,0.3582777002272382
BT_soft,BT kp=1,28,29,12.938013271096011,11.670921155541825,12.304467213318919,50878301.841837466,10000000000.0,31600000000.0,17776388834.631176,161,14270469653.680458,12689546346.664429,106.58817711699656,81.42973825039127,100.53309505696211,7.923117838581653,20.85774837623055,184.7005843873764,0.043478260869565216,261.0352050668022,0.4083287428211812
BT_soft,BT kp=1,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,100000000.0,316000000.0,177763888.34631178,131862,240832982.79494002,235184198.24540615,0.8685295200671341,0.5691398554143559,1.3287025878095229,0.0036590466931858885,-0.06673743989886403,1.6881527354617683,0.1890461239780983,3.4632962493084527,0.2507811799930662
BT_soft,BT kp=1,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,316000000.0,1000000000.0,562138772.9022079,115818,516885489.5182181,463178139.179945,2.0859729366769173,1.2682700075930406,3.0947179993585396,0.00909354144141268,0.04313924535383992,3.901639773479402,0.15052927869588492,7.433066502749885,0.2806342356691152
BT_soft,BT kp=1,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,1000000000.0,3160000000.0,1777638883.4631178,24845,1601166089.6447084,1432715654.373169,7.608641375650842,4.849254383597836,10.117451158976268,0.0641876707165583,0.7676153932580035,13.89521396207195,0.1081907828536929,23.0255525984496,0.3304433777699286
BT_soft,BT kp=1,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,3160000000.0,10000000000.0,5621387729.0220785,3840,4874473590.015745,4322115927.934647,26.639836563385636,18.177266844553316,30.992208175885366,0.5001346088641557,4.29947591190406,46.597702628098666,0.07291666666666667,70.09731767524877,0.3800407411707868
BT_soft,BT kp=1,29,30,11.670921155541825,10.51901923231075,11.094970193926287,58688735.33458358,10000000000.0,31600000000.0,17776388834.631176,360,14654181129.402582,13151586055.755615,92.88127539106493,65.03207963292485,90.0907229109436,4.748198007494942,24.501642294023206,166.40526440636592,0.03333333333333333,210.7343020592816,0.44075062523488245
BT_soft,BT kp=1,30,31,10.51901923231075,9.471835665737043,9.995427449023897,67694718.7794931,100000000.0,316000000.0,177763888.34631178,147064,241202432.28405553,235944809.3920946,0.6846840024767209,0.44166803173559466,1.109702915242879,0.002893700236968705,-0.07944804080328928,1.3415764312059362,0.20223848120546156,2.726339146210669,0.25113676830278475
BT_soft,BT kp=1,30,31,10.51901923231075,9.471835665737043,9.995427449023897,67694718.7794931,316000000.0,1000000000.0,562138772.9022079,135270,521392394.58786803,468129888.176918,1.6779628792942363,0.9896488446090401,2.673619311929779,0.00726940431639894,-0.02453380338679244,3.148971678098271,0.16702151253049458,5.893358878849876,0.28472097386027523
