model,label,method,method_label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snap_left,snap_right,z_left,z_right,z_mid,a_mid,n_halos,Gamma_median,Gamma_q16,Gamma_q84,Gamma_mean,negative_fraction,particle_mass_code,particle_mass_msun
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7866122079.539453,7799094715.737082,38,39,4.373707484650818,3.885188622409834,4.123629052163588,0.1951741607011388,3185,1.4871656282649195,0.3259616767862674,3.886113815668024,2.0798220418301656,0.095447409733124,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7868057714.979152,7800831749.967574,39,40,3.885188622409834,3.4410805658271224,3.657844592875989,0.2146915767712527,3192,1.338904616307554,0.1863771372324925,3.703077709428702,1.9421503880100752,0.1209273182957393,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7866784689.904565,7799635383.325502,40,41,3.4410805658271224,3.0373459689337468,3.234404175341808,0.236160734448378,3202,1.1791879125979412,0.1079319445667764,3.3661038983129328,1.7361344599698654,0.1361648969394128,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7864863907.751894,7797903889.758177,41,42,3.0373459689337468,2.670314517212497,2.849458341219825,0.2597768078932159,3196,1.062097605745374,0.0643387661667488,2.9771499861426065,1.5669011829058992,0.1458072590738423,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7866048602.543199,7799016283.072111,42,43,2.670314517212497,2.3366495611022704,2.4995075829271136,0.2857544886825375,3192,0.976356305649256,-0.0525935774282243,2.618770433090977,1.420512532428025,0.1719924812030075,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7867695995.141659,7800497274.975141,43,44,2.3366495611022704,2.0333177828202462,2.1813705299337403,0.3143299375507912,3189,0.8669757797954714,-0.051493211113347,2.434630305001918,1.3034079919436872,0.1708999686422075,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7868815000.715884,7801622032.928851,44,45,2.0333177828202462,1.757561620745676,1.8921550272124896,0.3457629313058704,3173,0.8226459553206679,-0.0525173414405882,2.2699266608980526,1.1832491191892798,0.1730223763000315,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7869119784.620378,7801886381.658805,45,46,1.757561620745676,1.506874200677888,1.6292318429204444,0.3803392244364576,3164,0.775931831829573,-0.0432709717247972,2.1591344823370937,1.16600041901409,0.1709860935524652,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7868170624.855559,7800901371.055443,46,47,1.506874200677888,1.2789765460708074,1.3902107662913137,0.4183731468801033,3150,0.6778714826944208,-0.1002469974667316,1.883631071362005,1.0209229755047908,0.1857142857142857,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7869587179.007675,7802219752.681649,47,48,1.2789765460708074,1.0717968600643704,1.1729188784466489,0.4602104615681135,3126,0.6283377781622219,-0.1203642814999527,1.6716072169559506,0.892549213806761,0.1935380678182981,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7865037106.112993,7797425970.422688,48,49,1.0717968600643704,0.8834516909676096,0.9753807985878624,0.506231507724925,3103,0.5610122979663265,-0.129960233292197,1.5129903138443486,0.7859263705484552,0.2017402513696422,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7861429583.718758,7793873661.117875,49,50,0.8834516909676096,0.7122288099705543,0.7958007259889663,0.5568546584974173,3049,0.5362236885586861,-0.088497985436487,1.3774504360326874,0.756147234526907,0.192850114791735,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7859494820.886664,7792160605.520175,50,51,0.7122288099705543,0.5565716454277756,0.6325461145354234,0.6125401243471593,3022,0.486951058732209,-0.1166691716206028,1.2123794044732268,0.6700494966677857,0.1955658504301786,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7863300723.80375,7795946954.517581,51,52,0.5565716454277756,0.4150651322070684,0.4841328313958388,0.6737941367818755,2991,0.4587179156889158,-0.1069654232250153,1.1214067890824588,0.5969913630205849,0.1945837512537613,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7863402843.345694,7796134633.025262,52,53,0.4150651322070684,0.2864228474609716,0.3492116649053081,0.7411735504600631,2963,0.4155597895132519,-0.1005408874525844,1.042143987144004,0.5500660584217685,0.1933850826864664,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7865962762.933573,7799098935.154291,53,54,0.2864228474609716,0.1694753158736106,0.2265560590048256,0.8152909055060692,2970,0.3642072914149989,-0.1108411240010194,0.8513418783533739,0.4341470695764596,0.207070707070707,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7866047281.863159,7799258532.240249,54,55,0.1694753158736106,0.0631593780669188,0.1150509627316598,0.8968199960566761,3006,0.349080988902406,-0.0715490995120992,0.8479523139349976,0.4446802163978368,0.1879574184963406,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,10,6309573444.801932,10000000000.0,7865930332.785578,7798801026.161006,55,56,0.0631593780669188,0.0,0.0310962021397027,0.9698416092745054,3112,0.3190067150882595,-0.1375328288444631,0.8275922990398357,0.4525972202025699,0.2217223650385604,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12196036653.816666,12084569965.557873,22,23,23.692040728556133,21.44730975323285,22.54293708680676,0.0424755839219564,25,3.5922485160035813,0.9033538375901764,7.189007658559986,4.124083918810712,0.0,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12360530268.267572,12244262157.221613,23,24,21.44730975323285,19.40664523021168,20.402670078915232,0.046723142314152,98,3.4284668947043744,1.6717043977268782,6.7923754596205415,4.137715886054636,0.0204081632653061,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12645129776.973017,12529816290.257872,24,25,19.40664523021168,17.551495663828796,18.45697279901384,0.0513954565455672,264,4.145132526741167,1.951280575276894,7.09422264486714,4.563814677620408,0.0075757575757575,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12605100292.9801,12490421034.75373,25,26,17.551495663828796,15.86499605802618,16.68815709001258,0.0565350022001239,574,3.784908143331654,1.803496782944813,7.1640685410921,4.435814543493259,0.0174216027874564,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12618938313.73371,12504499055.0215,26,27,15.86499605802618,14.331814598205613,15.080142809102345,0.0621885024201363,978,3.525315221582323,1.4763722501269927,6.776391628911272,4.149964233255479,0.0184049079754601,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12551100182.424606,12437409724.909126,27,28,14.331814598205613,12.938013271096011,13.618311644638496,0.06840735266215,1376,3.5377709219818487,1.582714441634286,7.230503944172667,4.236373263158411,0.0305232558139534,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12519878650.517134,12407185303.35677,28,29,12.938013271096011,11.670921155541825,12.289374222398628,0.075248087928365,1675,3.538433666666676,1.4822948407969974,7.584316878346781,4.318781506082938,0.0250746268656716,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12516697289.233189,12404590625.269386,29,30,11.670921155541825,10.51901923231075,11.08124929308966,0.0827728967212015,1904,3.084258957031027,1.3132837905792585,6.882672028346086,3.860604201832925,0.0299369747899159,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12504375582.02086,12391294100.031424,30,31,10.51901923231075,9.471835665737045,9.98295390280878,0.0910501863933217,2003,3.045289401268211,1.352195580871257,6.927587913608628,3.918241904956711,0.036445332001997,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12490003994.949911,12376464646.056492,31,32,9.471835665737045,8.519850605215494,8.984503548007982,0.1001552050326539,2053,3.0028483497922758,1.3523786345198712,6.7062372636871554,3.83931215815088,0.0311738918655625,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12490612958.85642,12377431246.18604,32,33,8.519850605215494,7.654409641104996,8.076821407279985,0.1101707255359193,2064,2.5097885012017995,1.0611436706234307,6.132427955481557,3.3764041037142194,0.0373062015503875,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12487121811.281317,12374091573.237951,33,34,7.654409641104996,6.867645128277267,7.251655824799986,0.1211877980895112,2066,2.3770029223923936,1.0010415836710245,5.702560594323107,3.2341035144502626,0.0406582768635043,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12481733775.982964,12368771921.11134,34,35,6.867645128277267,6.152404662070242,6.501505295272713,0.1333065778984624,2071,2.130015164798487,0.8299313474050127,5.136052156924422,2.881460461689018,0.0386286817962337,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12485544218.124533,12372708853.503414,35,36,6.152404662070242,5.502186056427491,5.819550268429738,0.1466372356883086,2084,1.9961671610219045,0.783766198836747,5.0374883022706936,2.761655331670402,0.0489443378119001,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12490917747.888475,12377772403.592474,36,37,5.502186056427491,4.9110782331159015,5.199591153117943,0.1613009592571395,2081,1.8296037096164444,0.605979394935603,4.72604670378209,2.562508517087896,0.067275348390197,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12495153028.283146,12381866791.44627,37,38,4.9110782331159015,4.373707484650818,4.635991957379948,0.1774310551828535,2077,1.7488990782595333,0.5358040866864656,4.667142176761162,2.4575126014397064,0.0731824747231584,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12496134413.887196,12382784736.166857,38,39,4.373707484650818,3.885188622409834,4.123629052163588,0.1951741607011388,2081,1.4882338828015926,0.3005252980057803,4.1341435483920055,2.199091024030895,0.1013935607880826,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12493815858.943882,12380366020.7679,39,40,3.885188622409834,3.4410805658271224,3.657844592875989,0.2146915767712527,2079,1.3794832788150022,0.2402533557568442,3.944799842668703,2.0632005425486613,0.1154401154401154,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12495858959.503876,12382311377.481903,40,41,3.4410805658271224,3.0373459689337468,3.234404175341808,0.236160734448378,2072,1.2493117428993918,0.2067367741068064,3.428705667972411,1.803210719772529,0.1216216216216216,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12490578058.299854,12376993017.463404,41,42,3.0373459689337468,2.670314517212497,2.849458341219825,0.2597768078932159,2072,1.1288820456760345,0.1060453840095558,3.1789193141503045,1.690662756929173,0.1385135135135135,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12488932976.62227,12375710577.235235,42,43,2.670314517212497,2.3366495611022704,2.4995075829271136,0.2857544886825375,2075,1.0104551210875752,-0.0260807992399591,2.892722239686897,1.5139300097055015,0.1653012048192771,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12488686488.545666,12375489120.540537,43,44,2.3366495611022704,2.0333177828202462,2.1813705299337403,0.3143299375507912,2073,0.980866672577726,0.0,2.668566382541377,1.4249328175176548,0.1591895803183791,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12485650882.02076,12372455327.509518,44,45,2.0333177828202462,1.757561620745676,1.8921550272124896,0.3457629313058704,2069,0.8236009158429808,-0.0472310452084281,2.333882272237147,1.267333091823607,0.1730304494925084,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12489926575.793314,12376980776.79137,45,46,1.757561620745676,1.506874200677888,1.6292318429204444,0.3803392244364576,2065,0.8117996532760666,-0.0145453403472342,2.317673478235654,1.2169514903097802,0.1651331719128329,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12491627717.382574,12378688146.239191,46,47,1.506874200677888,1.2789765460708074,1.3902107662913137,0.4183731468801033,2063,0.7236714905493409,-0.0289081863589224,2.0778347876831127,1.1257920844847762,0.1686863790596219,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12481371726.770603,12368871792.303766,47,48,1.2789765460708074,1.0717968600643704,1.1729188784466489,0.4602104615681135,2046,0.6848548985946754,-0.1344517515784088,1.7193836899074904,0.9748721270036828,0.1925708699902248,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12481719827.52984,12369232290.89573,48,49,1.0717968600643704,0.8834516909676096,0.9753807985878624,0.506231507724925,2033,0.6060148748407538,-0.1462055718447983,1.5864059607312584,0.8833902571584783,0.1972454500737825,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12478646671.937626,12366009766.261778,49,50,0.8834516909676096,0.7122288099705543,0.7958007259889663,0.5568546584974173,1997,0.5443449018513212,-0.1220532966593007,1.3872265606570362,0.7657560704659631,0.2033049574361542,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12486460267.663584,12374053601.959532,50,51,0.7122288099705543,0.5565716454277756,0.6325461145354234,0.6125401243471593,1975,0.4937544516303225,-0.0919978968375826,1.282666049205233,0.6625377796525223,0.1908860759493671,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12497516794.687696,12384735995.685204,51,52,0.5565716454277756,0.4150651322070684,0.4841328313958388,0.6737941367818755,1942,0.4869794100066524,-0.0240892762874289,1.1740472512611464,0.7004436782664033,0.1694129763130793,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12490163561.573776,12377378760.05384,52,53,0.4150651322070684,0.2864228474609716,0.3492116649053081,0.7411735504600631,1933,0.4206904446168167,-0.054608667889227,1.0148322406222827,0.5542203954617162,0.1779617175375064,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12475887077.417234,12363253156.73936,53,54,0.2864228474609716,0.1694753158736106,0.2265560590048256,0.8152909055060692,1931,0.4233447009337013,-0.02343317863735,0.998925777676332,0.5560682254134581,0.1714137752459865,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12468598803.818571,12355384453.52775,54,55,0.1694753158736106,0.0631593780669188,0.1150509627316598,0.8968199960566761,1971,0.3581586294990382,-0.0753643263989783,0.8728379822167929,0.4338438758195345,0.1948249619482496,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,11,10000000000.0,15848931924.61114,12479276162.39172,12365525249.57012,55,56,0.0631593780669188,0.0,0.0310962021397027,0.9698416092745054,2033,0.3200063624257216,-0.1181792573711777,0.8213302883497625,0.5029107472553804,0.2095425479586817,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,21146911324.63622,20977298855.638424,22,23,23.692040728556133,21.44730975323285,22.54293708680676,0.0424755839219564,31,4.30690372508305,1.6933732278488165,7.659237096237252,4.6363049997967245,0.032258064516129,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,20692640459.144707,20524854530.880344,23,24,21.44730975323285,19.40664523021168,20.402670078915232,0.046723142314152,104,4.1696920459695805,1.8172089176959116,6.739242938949768,4.434464369253088,0.0,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,20429396682.25012,20259837811.04908,24,25,19.40664523021168,17.551495663828796,18.45697279901384,0.0513954565455672,251,3.850517309888757,1.738839103614514,7.1014993441427725,4.355140112293928,0.0278884462151394,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,20053438503.83635,19881120363.218,25,26,17.551495663828796,15.86499605802618,16.68815709001258,0.0565350022001239,492,4.130979038126316,1.897397196185948,7.340142426522471,4.6698025665497465,0.0121951219512195,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19940263848.835068,19763791322.958965,26,27,15.86499605802618,14.331814598205613,15.080142809102345,0.0621885024201363,752,3.702716389028312,1.6210412725330787,7.189963217905151,4.370158201431281,0.0239361702127659,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19861472349.6856,19683812743.368286,27,28,14.331814598205613,12.938013271096011,13.618311644638496,0.06840735266215,982,3.639090852124644,1.6247286067677984,7.405296427482755,4.357150732962994,0.0295315682281059,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19861469422.53256,19684275832.251747,28,29,12.938013271096011,11.670921155541825,12.289374222398628,0.075248087928365,1154,3.5797801096574853,1.4819093013413251,7.868784122020298,4.465183681165485,0.0199306759098786,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19854419786.872845,19676156000.315147,29,30,11.670921155541825,10.51901923231075,11.08124929308966,0.0827728967212015,1246,3.3616453949281917,1.5258767261528932,7.577151607563207,4.272406310425165,0.0216693418940609,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19866321713.58845,19687189463.578392,30,31,10.51901923231075,9.471835665737045,9.98295390280878,0.0910501863933217,1287,3.088035069311707,1.415687288853983,7.033256536811326,4.020498490868752,0.0155400155400155,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19867401273.72015,19688052449.35546,31,32,9.471835665737045,8.519850605215494,8.984503548007982,0.1001552050326539,1297,2.929226668367213,1.3934463465957212,6.61576985941069,3.757915097682597,0.0269853508095605,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19866805756.006912,19688182628.1458,32,33,8.519850605215494,7.654409641104996,8.076821407279985,0.1101707255359193,1301,2.651779931689312,1.1790246572548295,6.127752387482059,3.531742298478981,0.0292083013066871,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19871109002.411926,19692645355.217564,33,34,7.654409641104996,6.867645128277267,7.251655824799986,0.1211877980895112,1307,2.57134975074065,1.1860573193071111,5.712599831196306,3.343518828018712,0.0374904361132364,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19872695392.1968,19693766915.397423,34,35,6.867645128277267,6.152404662070242,6.501505295272713,0.1333065778984624,1308,2.3547926682593534,1.0439237778991344,5.659716055918542,3.223518747883765,0.0298165137614678,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19869191278.610424,19690455422.9524,35,36,6.152404662070242,5.502186056427491,5.819550268429738,0.1466372356883086,1305,2.1240878521561783,0.9274708100315208,5.376233218997166,2.962091978473582,0.0375478927203065,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19872180748.694275,19693403872.82545,36,37,5.502186056427491,4.9110782331159015,5.199591153117943,0.1613009592571395,1309,1.9244801694331184,0.7346182223773039,4.999952348310625,2.703957610213974,0.0511841100076394,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19877368917.28073,19697887957.148083,37,38,4.9110782331159015,4.373707484650818,4.635991957379948,0.1774310551828535,1314,1.6834045574656549,0.5788797857406143,4.334147132644492,2.4178795739413075,0.0700152207001522,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19877454791.392784,19698318376.875683,38,39,4.373707484650818,3.885188622409834,4.123629052163588,0.1951741607011388,1314,1.54206395854695,0.4430228413326532,4.205014639404943,2.2362209276098235,0.0821917808219178,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19864914332.9861,19686420370.175743,39,40,3.885188622409834,3.4410805658271224,3.657844592875989,0.2146915767712527,1315,1.4961789759460191,0.357104586285282,4.01457903650586,2.1777591659818607,0.0980988593155893,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19857194053.389366,19679005180.80949,40,41,3.4410805658271224,3.0373459689337468,3.234404175341808,0.236160734448378,1314,1.2838258959662738,0.2468269855629711,3.7457943505795863,1.936861538073036,0.1149162861491628,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19859353817.823456,19681091578.591747,41,42,3.0373459689337468,2.670314517212497,2.849458341219825,0.2597768078932159,1312,1.1569018320421678,0.1793927712641228,3.223931388379901,1.7228280261776994,0.125,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19859588947.818184,19680862856.28674,42,43,2.670314517212497,2.3366495611022704,2.4995075829271136,0.2857544886825375,1313,1.125060888450205,0.1464692133790208,3.1658692505627197,1.640419136188952,0.1249047981721249,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19849792980.61354,19670577689.189716,43,44,2.3366495611022704,2.0333177828202462,2.1813705299337403,0.3143299375507912,1311,0.9140356135737038,-0.0429369993157012,2.671680141163229,1.4022427801979036,0.1700991609458428,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19856790320.83881,19677165317.706806,44,45,2.0333177828202462,1.757561620745676,1.8921550272124896,0.3457629313058704,1314,0.8841475401434031,-0.0470860409014214,2.503050953211367,1.31534651444885,0.1742770167427701,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19865529411.42653,19686276430.84088,45,46,1.757561620745676,1.506874200677888,1.6292318429204444,0.3803392244364576,1313,0.811559088211011,0.0245743520832762,2.209747115213411,1.202119957746888,0.1515613099771515,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19873175234.93745,19693731260.994247,46,47,1.506874200677888,1.2789765460708074,1.3902107662913137,0.4183731468801033,1305,0.756154236084251,-0.0261958261829339,2.0695472359138214,1.1176768465186635,0.1685823754789272,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19864358130.215664,19685510183.523582,47,48,1.2789765460708074,1.0717968600643704,1.1729188784466489,0.4602104615681135,1299,0.6891651811253848,-0.0967785941328836,1.961458520205126,1.005941615027586,0.1770592763664357,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19865742210.578674,19686663873.143284,48,49,1.0717968600643704,0.8834516909676096,0.9753807985878624,0.506231507724925,1288,0.6472319180306148,-0.0393474813173938,1.6408181161588815,0.9204364701155512,0.1723602484472049,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19874732890.86039,19694820147.429028,49,50,0.8834516909676096,0.7122288099705543,0.7958007259889663,0.5568546584974173,1266,0.5600890803144518,-0.1373398708219148,1.3196556170865352,0.7790046801718008,0.2006319115323854,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19880713374.851933,19700917806.03519,50,51,0.7122288099705543,0.5565716454277756,0.6325461145354234,0.6125401243471593,1260,0.5116722998450076,-0.0663491329991439,1.3406294850934792,0.7373000798869193,0.1857142857142857,0.0001890437561087,1890437.5610873103
BT_deep,BT(deep),raw_adjacent,raw same-TrackId adjacent,12,15848931924.61114,25118864315.095818,19880895101.130142,19701723567.208023,51,52,0.5565716454277756,0.4150651322070684,0.4841328313958388,0.6737941367818755,1262,0.46586385457219,-0.0915705075816072,1.073283016202339,0.5870161576522883,0.1909667194928684,0.0001890437561087,1890437.5610873103
