model,model_label,snap_progenitor,snap_descendant,z_progenitor,z_descendant,dt_yr,mass_bin_left_msun,mass_bin_right_msun,mass_bin_center_msun,n_halos,mean_mass_descendant_msun,median_mass_descendant_msun,mean_mass_main_progenitor_msun,mean_dM200c_dt_msun_yr,median_dM200c_dt_msun_yr,std_dM200c_dt_msun_yr,sem_dM200c_dt_msun_yr,p16_dM200c_dt_msun_yr,p84_dM200c_dt_msun_yr,negative_fraction,multiple_progenitor_fraction,same_track_main_progenitor_fraction,correa2015_mean_dMdt_msun_yr,median_over_correa
PL,PL,29,30,11.670921155541825,10.51901923231075,58688735.33458358,3160000000.0,10000000000.0,5621387729.0220785,377,4923991160.146121,4356535077.095032,2744690813.025366,37.133196595506746,32.05880627820787,19.202020232545767,0.9889543563088876,20.583717249381618,53.69762088675408,0.0,0.0,1.0,62.59924875211228,0.51212765196525
PL,PL,30,31,10.51901923231075,9.471835665737043,67694718.7794931,100000000.0,316000000.0,177763888.34631178,6068,269965326.9359614,275163659.82592106,220241530.85608447,0.7345299157212831,0.7758833206062798,0.5194547214434406,0.00666845019631588,0.22654388137036782,1.259749433633346,0.08157547791694134,0.0,0.9998352010547132,2.6973503423648313,0.2876464760324921
PL,PL,30,31,10.51901923231075,9.471835665737043,67694718.7794931,316000000.0,1000000000.0,562138772.9022079,20142,537489623.054396,487995054.57282066,355664291.91799515,2.685960358719764,2.2997491027588586,1.6765483536399455,0.01181312468021049,1.2760335351387588,4.204645620108652,0.011518220633502135,0.0,1.0,5.3703111996572295,0.42823386155082493
PL,PL,30,31,10.51901923231075,9.471835665737043,67694718.7794931,1000000000.0,3160000000.0,1777638883.4631178,4810,1605046707.6953385,1429032608.8666916,993200860.0695032,9.038309910391163,7.978426485165512,5.11697136856522,0.07378030542883222,4.493169509490585,13.663188054902664,0.005405405405405406,0.0,1.0,16.036775298705447,0.4975081546356494
PL,PL,30,31,10.51901923231075,9.471835665737043,67694718.7794931,3160000000.0,10000000000.0,5621387729.0220785,810,4948775893.376197,4382183551.78833,2967883679.0039954,29.262138170995375,25.875371321252523,15.693841739402325,0.5514253903858892,15.385976976825589,43.94067736070179,0.0012345679012345679,0.0,1.0,49.44554362513201,0.5233104830927712
PL,PL,30,31,10.51901923231075,9.471835665737043,67694718.7794931,10000000000.0,31600000000.0,17776388834.631176,105,14946389970.325289,13240792751.312256,8233052278.558414,99.17077451248029,92.8923251252361,46.39874863481143,4.528054217743313,54.43865605993092,139.79361882992697,0.0,0.0,1.0,149.33640020052826,0.6220340452863514
PL,PL,31,32,9.471835665737043,8.519850605215494,78077415.13720101,100000000.0,316000000.0,177763888.34631178,10195,267141916.7164905,271180383.8610649,223220956.17973492,0.5625309247184443,0.5877469809104938,0.46805610792905744,0.00463558236383073,0.11630931247977506,1.0211989330367766,0.10730750367827366,0.0,0.9999019127023051,2.097269292676625,0.2802439262153054
PL,PL,31,32,9.471835665737043,8.519850605215494,78077415.13720101,316000000.0,1000000000.0,562138772.9022079,29628,537049502.1765702,488834120.33319473,369735898.8214395,2.1429193456407334,1.8323598185924737,1.4378982740181872,0.008353663832133441,0.9278423576962003,3.441493558657747,0.021162413932766303,0.0,1.0,4.2162512098673615,0.4345945550645019
PL,PL,31,32,9.471835665737043,8.519850605215494,78077415.13720101,1000000000.0,3160000000.0,1777638883.4631178,7893,1625944774.781481,1444868892.4312592,1046141087.7020975,7.426010275321326,6.46118028907984,4.599064373103971,0.05176645640627546,3.439724407056199,11.476375287558346,0.008488534144178385,0.0,1.0,12.764915703424359,0.5061670941819492
PL,PL,31,32,9.471835665737043,8.519850605215494,78077415.13720101,3160000000.0,10000000000.0,5621387729.0220785,1519,5000135126.947336,4447528123.855591,3120377740.213909,24.075558641769028,20.78058624636976,14.325522438937785,0.36756282633382314,11.831736424605799,36.464688625334546,0.003949967083607637,0.0,1.0,39.25490237501562,0.529375568122566
PL,PL,31,32,9.471835665737043,8.519850605215494,78077415.13720101,10000000000.0,31600000000.0,17776388834.631176,235,15716462059.223906,13722788095.474243,9611846884.197378,78.18669668173868,70.79892098869577,43.0686258658532,2.809487372013166,39.33634051050854,117.03424171035438,0.0,0.0,1.0,123.38630220022237,0.5737988717240946
PL,PL,32,33,8.519850605215494,7.654409641104996,90044456.23328698,100000000.0,316000000.0,177763888.34631178,15389,264868032.60746542,268030744.04597282,226342089.75791296,0.42785468935188564,0.4470205730122232,0.42254176998748316,0.003406155316506961,0.04317829700856001,0.8399328404368462,0.13418675677431932,0.0,1.0,1.6335300540881774,0.2736531059795813
PL,PL,32,33,8.519850605215494,7.654409641104996,90044456.23328698,316000000.0,1000000000.0,562138772.9022079,40422,537652963.9809742,488003045.32051086,384134535.45299894,1.704918158761934,1.4538543605585543,1.2354947606391657,0.0061451432208904045,0.6712470611943794,2.794137323941212,0.031888575528177726,2.47390035129385e-05,1.0,3.3158862799955533,0.43845121267563614
PL,PL,32,33,8.519850605215494,7.654409641104996,90044456.23328698,1000000000.0,3160000000.0,1777638883.4631178,11518,1637371886.702053,1467524841.427803,1102364716.1929982,5.941589220361987,5.122211799994782,3.92847577131498,0.03660458958891371,2.491523618534942,9.505136792093122,0.01684320194478208,0.0,1.0,10.098221972338832,0.5072389787059152
PL,PL,32,33,8.519850605215494,7.654409641104996,90044456.23328698,3160000000.0,10000000000.0,5621387729.0220785,2530,5075754923.311619,4496458470.821381,3298014472.0657067,19.742919504562778,17.139384520529163,12.292987831925142,0.24439774314039486,8.872004481974924,30.600478501558065,0.0071146245059288534,0.0,1.0,31.303884175042818,0.5475162259319125
PL,PL,32,33,8.519850605215494,7.654409641104996,90044456.23328698,10000000000.0,31600000000.0,17776388834.631176,450,15970190554.19498,14208681583.404541,9909585830.238129,67.30680574332138,59.68835375853041,39.031218244681185,1.8399492732524105,34.046606670594116,98.6047057972299,0.0044444444444444444,0.0,1.0,98.49352518299081,0.6060129703717642
PL,PL,32,33,8.519850605215494,7.654409641104996,90044456.23328698,31600000000.0,100000000000.0,56213877290.22079,68,51136531303.91065,46035377979.278564,29776962855.28295,237.211365831222,203.07953672688618,132.50480259764097,16.068567559167384,128.30847534144397,348.8179269839523,0.014705882352941176,0.0,1.0,315.37615137782586,0.6439280073641127
PL,PL,33,34,7.654409641104996,6.867645128277267,103833283.33709192,100000000.0,316000000.0,177763888.34631178,21256,262889301.4022539,265448605.64172268,229327904.1212976,0.323223885466475,0.33549137458529976,0.37056482772226107,0.0025416949441217154,-0.0020894762711853917,0.6791019963773567,0.1616484757245013,0.0,1.0,1.273379799077511,0.2634652872837653
PL,PL,33,34,7.654409641104996,6.867645128277267,103833283.33709192,316000000.0,1000000000.0,562138772.9022079,51561,538690483.7260436,489708893.00107956,397793779.1984565,1.3569512587805763,1.1557983612446234,1.0793692235428303,0.004753454758915906,0.4635428428374494,2.2775509491804473,0.04633346909485852,0.0,0.9999806054964023,2.6093020000172413,0.44295308141295503
PL,PL,33,34,7.654409641104996,6.867645128277267,103833283.33709192,1000000000.0,3160000000.0,1777638883.4631178,15322,1652957317.8199127,1487541347.7420807,1164016457.394421,4.708903009819677,4.014079127036457,3.421052861641157,0.027637710024747558,1.8038365448960254,7.637133795995339,0.02597572118522386,6.526563111865292e-05,1.0,8.006573283971516,0.5013479530715473
PL,PL,33,34,7.654409641104996,6.867645128277267,103833283.33709192,3160000000.0,10000000000.0,5621387729.0220785,3770,5115773956.797799,4550834894.180298,3477641742.2318335,15.776561829869282,13.628291910406755,10.749591671291164,0.17507385413889867,6.522929154516745,24.7434276761813,0.016180371352785147,0.0,1.0,24.779719747002584,0.5499776450076788
PL,PL,33,34,7.654409641104996,6.867645128277267,103833283.33709192,10000000000.0,31600000000.0,17776388834.631176,765,15950905234.205956,14191966056.82373,10397355912.557615,53.48525196510348,46.754734407706756,32.53369673150267,1.1762582877496988,25.435811406824307,80.02084862246775,0.006535947712418301,0.0,1.0,77.26278853454876,0.6051391011702866
PL,PL,33,34,7.654409641104996,6.867645128277267,103833283.33709192,31600000000.0,100000000000.0,56213877290.22079,134,49616267396.442924,45116498470.3064,31775994251.9131,171.81651750924476,146.19043854469834,87.6717502084863,7.573685682056734,101.0868044906309,248.0768435378113,0.0,0.0,1.0,240.33063449616998,0.6082888219854806
PL,PL,34,35,6.867645128277267,6.152404662070242,119714620.32581401,100000000.0,316000000.0,177763888.34631178,27690,261160141.61049977,263406699.52332973,231071490.9572083,0.25133647478814625,0.2615175153062199,0.3189228842365536,0.00191656787871497,-0.023955427421361666,0.556553495111327,0.18147345612134344,0.0,1.0,0.9933078312423158,0.26327942565311674
PL,PL,34,35,6.867645128277267,6.152404662070242,119714620.32581401,316000000.0,1000000000.0,562138772.9022079,61538,538549072.5133343,489640459.4182968,410899355.82517964,1.0662834358973394,0.904903080506058,0.9253368507047764,0.003730166085339429,0.313283484485299,1.847696928722452,0.06189671422535669,0.0,1.0,2.0483409448965992,0.44177366212426994
PL,PL,34,35,6.867645128277267,6.152404662070242,119714620.32581401,1000000000.0,3160000000.0,1777638883.4631178,19235,1668984726.7298443,1506077349.1859436,1214914001.0518878,3.7929429541869046,3.231043536071724,2.9712853276200666,0.021423886707598358,1.2743596118471692,6.403922234158617,0.04179880426306213,0.0,1.0,6.347889034908992,0.5089949616798944
PL,PL,34,35,6.867645128277267,6.152404662070242,119714620.32581401,3160000000.0,10000000000.0,5621387729.0220785,5130,5197311495.189314,4649696648.12088,3663227667.7089014,12.814506894022353,11.010126583588644,9.209031593439164,0.12857462914978982,4.752219637443619,20.959253268857058,0.02612085769980507,0.0,1.0,19.767680388521043,0.556976153356979
PL,PL,34,35,6.867645128277267,6.152404662070242,119714620.32581401,10000000000.0,31600000000.0,17776388834.631176,1143,16113155348.094427,14254332780.838013,11098590814.561459,41.88765348697916,35.43510481882251,28.79321359924149,0.8516615171431836,16.40509285405452,68.51760677243524,0.015748031496062992,0.0,1.0,61.285475243603244,0.5781974387564384
PL,PL,34,35,6.867645128277267,6.152404662070242,119714620.32581401,31600000000.0,100000000000.0,56213877290.22079,229,50004503008.5801,44893584251.40381,34292390726.53925,131.2463944610854,116.16589026084885,87.74206824459502,5.798159073842825,49.16943529278104,195.3369376663862,0.013100436681222707,0.0,1.0,190.189299674532,0.6107908828711275
PL,PL,35,36,6.152404662070242,5.502186056427491,137995904.84494817,100000000.0,316000000.0,177763888.34631178,33984,259715233.7410203,261288806.7960739,233344841.3674406,0.1910954705736336,0.19796071480170044,0.2809138150127185,0.001523827652332268,-0.04282123133133362,0.45144639661368263,0.20500823917137476,0.0,1.0,0.7754923231052194,0.2552710180405499
PL,PL,35,36,6.152404662070242,5.502186056427491,137995904.84494817,316000000.0,1000000000.0,562138772.9022079,70790,539278342.2868735,490336958.31894875,422903666.9892423,0.8433197740787257,0.7085190725352635,0.8017154183824083,0.0030132438563008276,0.2086996119824139,1.5018080054723897,0.07885294533126148,0.0,1.0,1.610249073326985,0.44000588745651037
PL,PL,35,36,6.152404662070242,5.502186056427491,137995904.84494817,1000000000.0,3160000000.0,1777638883.4631178,22694,1672363292.5174682,1505629196.7630386,1260833101.4539526,2.9821913304304943,2.4833802820070154,2.515057180863688,0.01669522737299366,0.8815661151621516,5.157800760931314,0.05221644487529743,0.0,1.0,4.993564975412636,0.4973161046736565
PL,PL,35,36,6.152404662070242,5.502186056427491,137995904.84494817,3160000000.0,10000000000.0,5621387729.0220785,6551,5218948541.779752,4679262340.068817,3818388999.5309033,10.149283370564605,8.562695635652112,8.006467990169064,0.09892069795773482,3.326934134619242,17.132204975467317,0.03892535490764769,0.00015264845061822624,1.0,15.583431401129012,0.5494743368929483
PL,PL,35,36,6.152404662070242,5.502186056427491,137995904.84494817,10000000000.0,31600000000.0,17776388834.631176,1658,16050434929.32659,14548150897.026062,11372497052.367691,33.89910651489997,29.12747955505661,24.27824017690217,0.5962452611062369,12.543021843091905,54.3980404232435,0.017490952955367914,0.0,1.0,47.925525549280536,0.6077654698873485
PL,PL,35,36,6.152404662070242,5.502186056427491,137995904.84494817,31600000000.0,100000000000.0,56213877290.22079,345,50573663718.458534,45493669509.887695,35635683788.769485,108.24944368076228,93.18892617727089,78.86154994219314,4.245763125713295,41.0508216330326,172.06878715571705,0.02608695652173913,0.0,1.0,151.00957845267553,0.6171060612984567
PL,PL,35,36,6.152404662070242,5.502186056427491,137995904.84494817,100000000000.0,316000000000.0,177763888346.31177,60,163542140007.01904,160970726013.1836,104410113652.5472,428.50566051878445,396.2112776676103,264.8554519899752,34.19269182364707,159.83090557501538,661.245997360301,0.0,0.0,1.0,488.32589545405244,0.8113665102670982
PL,PL,36,37,5.502186056427491,4.9110782331159015,159024380.77429926,100000000.0,316000000.0,177763888.34631178,39804,258570128.5761758,259712543.33853722,235100865.42799723,0.14758279852375664,0.15335822494115353,0.24263938290394554,0.0012161802150776689,-0.048318499936811116,0.367814695504888,0.2235202492211838,0.0,1.0,0.6060179686932478,0.253058874263809
PL,PL,36,37,5.502186056427491,4.9110782331159015,159024380.77429926,316000000.0,1000000000.0,562138772.9022079,78812,539279655.0640343,489552840.590477,434348956.51526266,0.6598403215774702,0.5497916220498035,0.679755239619505,0.0024213434176041325,0.12790339817791713,1.210881328906923,0.09743440085266203,0.0,1.0,1.2639246571872311,0.43498765446456533
PL,PL,36,37,5.502186056427491,4.9110782331159015,159024380.77429926,1000000000.0,3160000000.0,1777638883.4631178,25903,1682898609.0976007,1519814282.655716,1310804459.1112938,2.3398559904749057,1.9156952140931653,2.17814195990153,0.013533531826830003,0.5785401336300625,4.205513476721567,0.07184496004323823,0.0,1.0,3.9442560601177985,0.4856924055878744
PL,PL,36,37,5.502186056427491,4.9110782331159015,159024380.77429926,3160000000.0,10000000000.0,5621387729.0220785,7714,5278136743.522846,4780228734.016418,3983994678.4635406,8.138010402920926,6.708896678471521,7.051554196083413,0.0802869631102273,2.291370163351162,14.286018514528102,0.05263157894736842,0.00012963443090484831,1.0,12.37051520764733,0.5423296092246949
PL,PL,36,37,5.502186056427491,4.9110782331159015,159024380.77429926,10000000000.0,31600000000.0,17776388834.631176,2169,16384688959.301975,14821541309.35669,12086963878.421534,27.02557343694445,22.43186109377774,21.398189455357116,0.4594595176882891,8.65333471164963,45.540267468970185,0.03780544029506685,0.0,1.0,38.401249113590545,0.584144047695545
PL,PL,36,37,5.502186056427491,4.9110782331159015,159024380.77429926,31600000000.0,100000000000.0,56213877290.22079,475,51428171760.15754,46463127136.23047,36382984446.22442,94.60931236252706,82.30953545794554,68.12253410470345,3.1256762309505826,34.59851658205674,154.73305075357595,0.01263157894736842,0.0,1.0,120.5336299104495,0.6828761028693605
PL,PL,36,37,5.502186056427491,4.9110782331159015,159024380.77429926,100000000000.0,316000000000.0,177763888346.31177,103,163948349628.63367,143501281738.28125,110343865839.02304,337.08343040612505,277.4075924891472,221.41180363004986,21.816353264785125,121.82518297860695,548.4638734078948,0.019417475728155338,0.0,1.0,384.25028583023027,0.7219450517512734
PL,PL,37,38,4.9110782331159015,4.373707484650818,183189372.56709933,100000000.0,316000000.0,177763888.34631178,44854,257431117.32209507,258101224.899292,236149686.44244865,0.11617175484266354,0.12176386600223853,0.20981925665470183,0.0009907059121991274,-0.048092090523599036,0.3036292405531259,0.23433807464217238,0.0,1.0,0.47352211140172,0.25714504786649384
PL,PL,37,38,4.9110782331159015,4.373707484650818,183189372.56709933,316000000.0,1000000000.0,562138772.9022079,84996,538937747.1059384,490573849.52902794,443352643.1712488,0.5217830193707249,0.4316578750312535,0.5788755376067077,0.0019855734333877467,0.08218243458656083,0.9755116533556409,0.11059343969127959,0.0,1.0,0.9913290303766501,0.4354335057324483
PL,PL,37,38,4.9110782331159015,4.373707484650818,183189372.56709933,1000000000.0,3160000000.0,1777638883.4631178,28626,1682281486.1788678,1512718796.7300415,1343770581.0747173,1.8478741444466669,1.4530093225223435,1.8465482459622231,0.010913908935553357,0.39460596485991195,3.409973510478764,0.08321106686229301,0.0,1.0,3.0944102235735036,0.4695593723977461
PL,PL,37,38,4.9110782331159015,4.373707484650818,183189372.56709933,3160000000.0,10000000000.0,5621387729.0220785,8830,5263612547.283939,4736696183.681488,4131659036.6899834,6.179143990349877,5.002145546048311,5.6412305991542215,0.06003347751666978,1.4768966189125332,11.107236148937641,0.06987542468856173,0.0,1.0,9.681956683861051,0.516646139760823
PL,PL,37,38,4.9110782331159015,4.373707484650818,183189372.56709933,10000000000.0,31600000000.0,17776388834.631176,2649,16626586297.0903,15092121362.686157,12679356667.749294,21.547263217440182,17.723447653253388,18.525273917868898,0.3599346516608834,6.010537217536732,37.61698307577941,0.058512646281615704,0.0,1.0,30.583156887558474,0.5795166181965818
PL,PL,37,38,4.9110782331159015,4.373707484650818,183189372.56709933,31600000000.0,100000000000.0,56213877290.22079,640,51496444560.5874,46422593593.59741,37631026263.34876,75.68898841094052,62.836284860723694,54.0825853740868,2.1378018941577976,27.315479151104665,124.31203013619626,0.0234375,0.0,1.0,94.72322309622378,0.6633672589127588
PL,PL,37,38,4.9110782331159015,4.373707484650818,183189372.56709933,100000000000.0,316000000000.0,177763888346.31177,152,163185785130.4506,145629982948.30322,115169384965.77112,262.11345937708165,224.4436122746003,178.66904322664652,14.491973052150122,98.05190541433365,414.8291038065901,0.02631578947368421,0.0,1.0,300.1660340425605,0.7477315446116614
PL,PL,38,39,4.373707484650818,3.885188622409834,210922995.7883258,100000000.0,316000000.0,177763888.34631178,49497,256253727.96716076,256509669.1250801,237145302.1419286,0.09059432213075833,0.09497209422843576,0.18094999816857318,0.0008133344060571026,-0.047042835353512044,0.2490098477481146,0.24965149402994122,0.0,1.0,0.3699122627055802,0.2567422164753315
PL,PL,38,39,4.373707484650818,3.885188622409834,210922995.7883258,316000000.0,1000000000.0,562138772.9022079,89923,540680237.73634,491167157.8884125,453086188.5971303,0.41528923298204873,0.3390614212333696,0.49272629351709696,0.0016431240207376511,0.04924998375375137,0.7942458603526111,0.12355014846034941,0.0,1.0,0.7804930360539823,0.4344195342825821
PL,PL,38,39,4.373707484650818,3.885188622409834,210922995.7883258,1000000000.0,3160000000.0,1777638883.4631178,30459,1686711417.5133681,1523048877.7160645,1382092283.5136683,1.444219644525644,1.1289648755794583,1.5894864797786996,0.009107496598083147,0.24619604306172946,2.749100315482236,0.10118519977674907,0.0,1.0,2.434833795134737,0.4636722546875051
PL,PL,38,39,4.373707484650818,3.885188622409834,210922995.7883258,3160000000.0,10000000000.0,5621387729.0220785,9837,5284238975.31976,4745330214.500427,4234616359.983794,4.976330870955991,3.952029669883029,5.019372171762066,0.05060787045171895,0.9752418562255375,9.284913096524178,0.08396868964115076,0.0,1.0,7.62800530374351,0.5180947721606245
PL,PL,38,39,4.373707484650818,3.885188622409834,210922995.7883258,10000000000.0,31600000000.0,17776388834.631176,2953,16986954506.881514,15446120500.564575,13338069554.621431,17.29960708467256,14.04642686112476,16.218729097475983,0.29845928643808195,3.6113328673172136,31.088212815684432,0.07111412123264477,0.0,1.0,24.521332149839225,0.5728247868139111
PL,PL,38,39,4.373707484650818,3.885188622409834,210922995.7883258,31600000000.0,100000000000.0,56213877290.22079,792,52156142080.67306,46529307365.41748,39342215474.35631,60.751681239993026,50.753272817042536,51.38621798903982,1.8259297476781409,17.601487887687735,107.81520379615837,0.05176767676767677,0.0,1.0,75.28942772503954,0.674108893514184
PL,PL,38,39,4.373707484650818,3.885188622409834,210922995.7883258,100000000000.0,316000000000.0,177763888346.31177,200,165501457405.09033,151452918052.67334,121244442784.78621,209.82546002105312,192.1864620377782,162.61421650056582,11.498561520488746,53.95939966726804,337.5805916566648,0.04,0.0,1.0,238.90781638748965,0.804437732276063
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,100000000.0,316000000.0,177763888.34631178,53563,255499247.78419837,255487821.996212,237970515.87579325,0.07222440518985963,0.07601222425659597,0.16045323125914698,0.0006932917317697347,-0.04165888101125322,0.20348298239945375,0.2548587644456061,0.0,1.0,0.28946220577442244,0.26259809653987165
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,316000000.0,1000000000.0,562138772.9022079,93192,541539535.0070027,492526609.4505787,461608461.2960903,0.329343519264465,0.2653776536644794,0.41416946630388124,0.0013567154236208256,0.028356575608255028,0.6426419098141205,0.1335200446390248,0.0,1.0,0.6135252047770481,0.43254564213203966
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,1000000000.0,3160000000.0,1777638883.4631178,31944,1688655184.7791958,1524788737.297058,1409111866.5588398,1.1518146314727815,0.8819294026904725,1.3235202712821357,0.0074051856151585915,0.17526654752073953,2.2302004417628627,0.10825194089656899,0.0,1.0,1.9131244370294829,0.46098904264682766
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,3160000000.0,10000000000.0,5621387729.0220785,10594,5317375855.258395,4782950431.108475,4352955849.669285,3.9737421748959876,3.0382510164448844,4.255803458236427,0.0413477211612347,0.6822969963555204,7.509388085865571,0.0960921276194072,0.0,1.0,6.024203035207305,0.5043407399598596
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,10000000000.0,31600000000.0,17776388834.631176,3240,16856117647.003246,15188543796.539307,13563304558.166382,13.567522624302882,11.043099311481875,14.079138990153956,0.24734525946094138,2.3187654533664195,25.504823641371,0.09382716049382717,0.0,1.0,19.096764617545332,0.5782706931066178
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,31600000000.0,100000000000.0,56213877290.22079,990,51221669859.35635,45843803882.59888,39134197934.70941,49.804542311936316,39.99268294945266,43.843180398984735,1.3934277434659195,11.65120297517484,90.17219905346724,0.0595959595959596,0.0,1.0,58.03045476463244,0.6891671470034183
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,100000000000.0,316000000000.0,177763888346.31177,263,166714266534.08734,146476078033.44727,125097576112.34831,171.47508030739826,134.14812652396228,161.0622942750038,9.931526526802294,42.376297563001856,294.785751613998,0.060836501901140684,0.0,1.0,188.87523052819895,0.7102473212014639
PL,PL,39,40,3.885188622409834,3.4410805658271224,242698183.00789833,316000000000.0,1000000000000.0,562138772902.2078,67,513561624555.44543,472539863586.4258,370462644918.6411,589.6170208746366,506.5908741821178,459.059481904678,56.08304183078786,180.82465589888363,1048.9892892454973,0.04477611940298507,0.0,1.0,581.8282516842261,0.870687995496407
