method,mass_bin,mass_bin_left_msun,mass_bin_right_msun,snap_left,snap_right,z_mid,a_mid,PL_M0_mean_msun,PL_n_halos,PL_Gamma_median,PL_Gamma_q16,PL_Gamma_q84,BT_soft_M0_mean_msun,BT_soft_n_halos,BT_soft_Gamma_median,BT_soft_Gamma_q16,BT_soft_Gamma_q84,BT_deep_M0_mean_msun,BT_deep_n_halos,BT_deep_Gamma_median,BT_deep_Gamma_q16,BT_deep_Gamma_q84,BT_soft_minus_PL_Gamma_median,BT_deep_minus_PL_Gamma_median,BT_soft_over_PL_Gamma_median,BT_deep_over_PL_Gamma_median
cumulative_envelope,11,10000000000.0,15848931924.61114,24,25,18.45697279901384,0.0513954565455672,,,,,,12549989058.038836,2671,2.788013212830361,1.1648249572961975,6.503860785888775,12645129776.973017,264.0,4.145132526741167,1.951280575276894,7.09422264486714,,,,
cumulative_envelope,11,10000000000.0,15848931924.61114,25,26,16.68815709001258,0.0565350022001239,12455566697.398994,69.0,4.979596092128933,2.8532976432110435,9.013179196886805,12545071723.70762,2756,2.674503876067391,1.1043188422612424,6.371458760469654,12605100292.9801,574.0,3.784908143331654,1.803496782944813,7.1640685410921,-2.3050922160615417,-1.194687948797279,0.5370925325238491,0.7600833628483084
cumulative_envelope,11,10000000000.0,15848931924.61114,26,27,15.080142809102345,0.0621885024201363,12745666780.659258,201.0,5.13618651024886,3.178456762139612,8.482699836331626,12536923621.91216,2799,2.429407433466061,0.9582859336923916,6.079179377885375,12618938313.73371,978.0,3.521613720644271,1.474674286908039,6.764293505774827,-2.7067790767827993,-1.6145727896045896,0.47299828941538,0.6856475545849366
cumulative_envelope,11,10000000000.0,15848931924.61114,27,28,13.618311644638496,0.06840735266215,12669331418.05288,497.0,4.920866379746612,2.3014996142125965,8.98006336442047,12532275432.61605,2810,2.13712022601876,0.8483950813069372,5.212475941106331,12551100182.424606,1376.0,3.5377709219818487,1.582714441634286,7.230503944172667,-2.783746153727852,-1.3830954577647634,0.43429755272664117,0.7189325311783852
cumulative_envelope,11,10000000000.0,15848931924.61114,28,29,12.289374222398628,0.075248087928365,12646936692.695765,867.0,4.833371423757712,2.1124932120127515,8.7582881069486,12530911950.832098,2808,1.971494390017905,0.69530603997899,5.015364466330201,12519878650.517134,1675.0,3.526691423761434,1.4596121988712865,7.488344411892998,-2.861877033739807,-1.3066799999962782,0.40789217653071724,0.7296545443262463
cumulative_envelope,11,10000000000.0,15848931924.61114,29,30,11.08124929308966,0.0827728967212015,12635820722.85127,1247.0,4.341422695036975,2.0391396674983087,8.229375071583991,12528822750.190228,2810,1.874758993366744,0.6270512703543221,4.8327139858734665,12516697289.233189,1904.0,3.084258957031027,1.3132837905792585,6.882672028346086,-2.4666637016702313,-1.2571637380059482,0.4318305599475328,0.7104258612175424
cumulative_envelope,11,10000000000.0,15848931924.61114,30,31,9.98295390280878,0.0910501863933217,12566298794.297443,1552.0,4.332911062970715,2.193638042809673,8.18668579396333,12535788000.94602,2812,1.683177767089205,0.4923886998749326,4.441254750643156,12504375582.02086,2003.0,3.028124746941858,1.3385806004288614,6.881902495978802,-2.64973329588151,-1.3047863160288569,0.3884634931636909,0.6988661209366541
cumulative_envelope,11,10000000000.0,15848931924.61114,31,32,8.984503548007982,0.1001552050326539,12537170997.614204,1744.0,3.8197787616107215,1.919331214724004,7.702545621438479,12534965355.687878,2818,1.5361492432141042,0.4087959736487567,4.080256182201386,12490003994.949911,2053.0,2.9797000147544668,1.3147711515227176,6.683900777045578,-2.2836295183966175,-0.8400787468562547,0.4021566009666858,0.7800713603365838
cumulative_envelope,11,10000000000.0,15848931924.61114,32,33,8.076821407279985,0.1101707255359193,12530575382.660229,1831.0,3.4254304202536017,1.689921728225346,7.511076042074766,12534889532.518717,2819,1.4915359115270324,0.3273869671455915,4.305336458029836,12490612958.85642,2064.0,2.498008879251907,1.0509769139883665,6.095737891353482,-1.9338945087265693,-0.9274215410016948,0.43543021709271984,0.7292540127167338
cumulative_envelope,11,10000000000.0,15848931924.61114,33,34,7.251655824799986,0.1211877980895112,12528314576.480114,1885.0,3.098957256188857,1.552041539492535,6.823210326890233,12534927260.350395,2810,1.392771053110316,0.2975490025954179,3.946204929474554,12487121811.281317,2066.0,2.3770029223923936,1.0010415836710245,5.702560594323107,-1.7061862030785413,-0.7219543337964636,0.44943215990760904,0.7670331424047024
cumulative_envelope,11,10000000000.0,15848931924.61114,34,35,6.501505295272713,0.1333065778984624,12516157555.822062,1902.0,2.7273003737420467,1.3420109295035365,6.128285459013577,12535211829.299437,2814,1.237705850889265,0.1245158973394642,3.459385929651949,12481733775.982964,2071.0,2.1220936874733063,0.804977476340763,5.083747280776716,-1.4895945228527816,-0.6052066862687404,0.4538208782595685,0.77809313117999
cumulative_envelope,11,10000000000.0,15848931924.61114,35,36,5.819550268429738,0.1466372356883086,12519577254.262203,1906.0,2.425381783808959,1.1552005739062987,5.6537014767334,12532206092.740746,2817,1.1265627254376869,0.1092410027565737,3.096782424624001,12485544218.124533,2084.0,1.9777668236425872,0.7498012892047071,5.023712671186685,-1.298819058371272,-0.4476149601663717,0.46448882108303297,0.8154455668981683
cumulative_envelope,11,10000000000.0,15848931924.61114,36,37,5.199591153117943,0.1613009592571395,12524338193.63665,1914.0,2.1983076240087542,1.0020680771129449,5.190133671863615,12533864196.410442,2816,0.9339574139666766,0.0,2.7325009882532623,12490917747.888475,2081.0,1.815594758689876,0.5693817186092215,4.667759116654791,-1.2643502100420776,-0.38271286531887827,0.4248529203858856,0.825905682562763
cumulative_envelope,11,10000000000.0,15848931924.61114,37,38,4.635991957379948,0.1774310551828535,12524170918.147972,1917.0,1.9496923337076493,0.7942432138758098,4.7686816765004725,12533033047.40673,2830,0.9264916355011712,0.0256314241641516,2.894220743915941,12495153028.283146,2077.0,1.7488990782595333,0.5358040866864656,4.667142176761162,-1.023200698206478,-0.200793255448116,0.47519889137549226,0.8970128507064108
cumulative_envelope,11,10000000000.0,15848931924.61114,38,39,4.123629052163588,0.1951741607011388,12521372433.061165,1916.0,1.8069130941808549,0.5849507253174255,4.280888850370028,12534134114.425411,2833,0.8206947926043661,0.0,2.395822078378837,12496134413.887196,2081.0,1.4572856397051563,0.2603947090124002,4.077422120655833,-0.9862183015764888,-0.34962745447569854,0.45419715826256685,0.8065056611733734
cumulative_envelope,11,10000000000.0,15848931924.61114,39,40,3.657844592875989,0.2146915767712527,12523883076.404743,1914.0,1.5644276872616132,0.4421661654835467,3.853519359077484,12533426683.686152,2823,0.7277445322931757,0.0,2.0901208633319146,12493815858.943882,2079.0,1.3500866916277647,0.129451123273957,3.9030290938440895,-0.8366831549684375,-0.21434099563384845,0.46518259566667836,0.8629907937713422
cumulative_envelope,11,10000000000.0,15848931924.61114,40,41,3.234404175341808,0.236160734448378,12522787720.780342,1918.0,1.3517890019475656,0.249633790356231,3.421950359591484,12533147304.343184,2823,0.6696518033935781,0.0,2.0924239233115083,12495858959.503876,2072.0,1.182955246234426,0.0587179229281028,3.2994803687232626,-0.6821371985539875,-0.16883375571313963,0.4953818994153595,0.8751034699425018
cumulative_envelope,11,10000000000.0,15848931924.61114,41,42,2.849458341219825,0.2597768078932159,12520105462.374157,1919.0,1.2860061854129878,0.2672622101151752,3.308627803257389,12531870492.292025,2827,0.7171280860936752,0.0,1.9906209797798209,12490578058.299854,2072.0,1.1288820456760345,0.1060453840095558,3.1789193141503045,-0.5688780993193127,-0.15712413973695338,0.5576396865178194,0.8778200746472347
cumulative_envelope,11,10000000000.0,15848931924.61114,42,43,2.4995075829271136,0.2857544886825375,12525290989.574038,1915.0,1.154071157397308,0.1068415446206017,2.9531490572848145,12533902766.818169,2829,0.6075801377946086,0.0,1.7743423241255487,12488932976.62227,2075.0,0.9842061077235852,0.0,2.822939922098453,-0.5464910196026993,-0.16986504967372273,0.5264667901109664,0.8528123256655968
cumulative_envelope,11,10000000000.0,15848931924.61114,43,44,2.1813705299337403,0.3143299375507912,12525325019.18922,1911.0,0.973627264238092,0.0,2.5785318110587165,12536909009.048218,2820,0.5072839773000064,0.0,1.5430698450843363,12488686488.545666,2073.0,0.9029848401064694,0.0,2.557450992639048,-0.4663432869380856,-0.07064242413162258,0.5210248273983775,0.9274440777016413
cumulative_envelope,11,10000000000.0,15848931924.61114,44,45,1.8921550272124896,0.3457629313058704,12520245986.648249,1906.0,0.8938397054209417,0.0,2.1271184254212674,12532387351.074366,2810,0.4613427490258716,0.0,1.3438754685820455,12485650882.02076,2069.0,0.7408644075354367,0.0,2.2504571771921063,-0.43249695639507013,-0.152975297885505,0.516135886812735,0.8288560052124073
cumulative_envelope,11,10000000000.0,15848931924.61114,45,46,1.6292318429204444,0.3803392244364576,12517747022.271894,1901.0,0.8494827356014614,0.0266849373113804,2.317742214781415,12525685487.331127,2794,0.5154778321620026,0.0,1.3567248072923193,12489926575.793314,2065.0,0.8117996532760666,0.0,2.317673478235654,-0.33400490343945877,-0.037683082325394746,0.6068137827392426,0.9556399668338005
cumulative_envelope,11,10000000000.0,15848931924.61114,46,47,1.3902107662913137,0.4183731468801033,12516576390.841778,1900.0,0.7517493827615491,0.0,1.861407555062436,12532813052.19562,2776,0.4350009330544915,0.0,1.1681223617864416,12491627717.382574,2063.0,0.6908701756683491,0.0,1.9793501924215309,-0.3167484497070576,-0.06087920709320005,0.5786515333827303,0.919016618451271
cumulative_envelope,11,10000000000.0,15848931924.61114,47,48,1.1729188784466489,0.4602104615681135,12507381924.709452,1893.0,0.6541372468579137,0.0,1.603859193317292,12541519861.578386,2758,0.3665051142671613,0.0,0.9880314674075767,12481371726.770603,2046.0,0.621368165476636,0.0,1.6234887088044232,-0.28763213259075243,-0.032769081381277765,0.5602877928563675,0.949904883816537
cumulative_envelope,11,10000000000.0,15848931924.61114,48,49,0.9753807985878624,0.506231507724925,12513169880.382587,1877.0,0.5773554414632736,0.0,1.4596041389226515,12545720636.008425,2734,0.3352325571477522,0.0,0.9295011042632948,12481719827.52984,2033.0,0.5017156773100475,0.0,1.4427270721176575,-0.24212288431552137,-0.07563976415322604,0.5806346196341805,0.8689892590922474
cumulative_envelope,11,10000000000.0,15848931924.61114,49,50,0.7958007259889663,0.5568546584974173,12521223708.378122,1859.0,0.5550685131606681,0.0,1.3511572129908065,12543830513.26487,2707,0.3976703319955931,0.0,0.9290792737118588,12478646671.937626,1997.0,0.5443449018513212,0.0,1.3872265606570362,-0.15739818116507498,-0.010723611309346848,0.7164346789032959,0.9806805627502009
cumulative_envelope,11,10000000000.0,15848931924.61114,50,51,0.6325461145354234,0.6125401243471593,12525296169.81018,1833.0,0.5056677874951679,0.0,1.1801516640951952,12545105034.07243,2675,0.3152493700449815,0.0,0.776998003333832,12486460267.663584,1975.0,0.4408424167662665,0.0,1.2082801700024306,-0.19041841745018645,-0.06482537072890143,0.6234317823695541,0.8718024514671683
cumulative_envelope,11,10000000000.0,15848931924.61114,51,52,0.4841328313958388,0.6737941367818755,12508250497.765724,1798.0,0.4587722650661518,0.0,1.044523175597169,12542269908.458605,2634,0.2796405864400967,0.0,0.712562669962523,12497516794.687696,1942.0,0.4869794100066524,0.0,1.1740472512611464,-0.1791316786260551,0.028207144940500584,0.609541177036442,1.0614839803719027
cumulative_envelope,11,10000000000.0,15848931924.61114,52,53,0.3492116649053081,0.7411735504600631,12495916633.186195,1803.0,0.4219566601230876,0.0,0.942902883214962,12532336733.228231,2617,0.2388305773214815,0.0,0.601517775021106,12490163561.573776,1933.0,0.3913146771000117,0.0,0.9940128863519018,-0.18312608280160608,-0.03064198302307586,0.5660073649550004,0.9273812077900669
cumulative_envelope,11,10000000000.0,15848931924.61114,53,54,0.2265560590048256,0.8152909055060692,12493754895.727638,1800.0,0.4192754747384153,0.025374409795624,0.8940792539122496,12532153567.16976,2631,0.2772560604977351,0.0,0.6084687249967431,12475887077.417234,1931.0,0.4233447009337013,0.0,0.998925777676332,-0.1420194142406802,0.004069226195285991,0.661274215170144,1.0097053761559145
cumulative_envelope,11,10000000000.0,15848931924.61114,54,55,0.1150509627316598,0.8968199960566761,12501752459.89866,1812.0,0.3505685381155985,0.0,0.7295966314712669,12544475678.279074,2677,0.2277933081446186,0.0,0.5538039757215586,12468598803.818571,1971.0,0.3581586294990382,0.0,0.8728379822167929,-0.12277522997097992,0.00759009138343969,0.6497825200432125,1.0216508059286737
cumulative_envelope,11,10000000000.0,15848931924.61114,55,56,0.0310962021397027,0.9698416092745054,12504618119.585575,1874.0,0.3212996508813207,0.0,0.7586309647952706,12544952275.430454,2752,0.2320638364450262,0.0,0.5846881502684924,12479276162.39172,2033.0,0.3200063624257216,0.0,0.8213302883497625,-0.08923581443629447,-0.001293288455599062,0.7222660709667073,0.9959748214725674
cumulative_envelope,16,100000000000.0,158489319246.11142,21,22,24.89723079548743,0.0386141672017785,,,,,,125614906137.13548,338,3.721256928819993,1.893315703724788,7.57029047378287,,,,,,,,,
cumulative_envelope,16,100000000000.0,158489319246.11142,22,23,22.54293708680676,0.0424755839219564,,,,,,125589478601.62093,357,3.7558743601918967,1.677111630775613,8.356529540236922,128490131509.94472,29.0,3.4074006030672983,1.8912248367957816,6.891092702844336,,,,
cumulative_envelope,16,100000000000.0,158489319246.11142,23,24,20.402670078915232,0.046723142314152,,,,,,125833355594.13176,360,3.510248006910485,1.6199177783895284,6.967357041612434,127693552123.36057,64.0,4.2124454748528,2.3040718545179435,8.197653995519493,,,,
cumulative_envelope,16,100000000000.0,158489319246.11142,24,25,18.45697279901384,0.0513954565455672,127915993887.45644,31.0,4.642196043831463,1.4873921666731993,10.329467301452452,125603391243.20996,362,3.218728888709304,1.3411044062582969,6.614542115806678,126355227033.86218,131.0,5.312391284336736,2.381978314916411,8.480903608571117,-1.4234671551221592,0.6701952405052731,0.6933634121261082,1.1443703010767559
cumulative_envelope,16,100000000000.0,158489319246.11142,25,26,16.68815709001258,0.0565350022001239,127761773741.54546,74.0,6.69041236070903,3.94724604421134,10.87704620480829,125727517779.44214,366,3.200403246855168,1.5781344790393554,6.913245085851642,125850879685.5586,195.0,4.340652795915704,2.1893132106486246,9.290201307161428,-3.490009113853862,-2.3497595647933256,0.47835665042864395,0.6487870346239308
cumulative_envelope,16,100000000000.0,158489319246.11142,26,27,15.080142809102345,0.0621885024201363,127353691849.06293,153.0,6.11003361646412,2.99065742987198,10.39800337936047,125809849669.24678,366,3.014944995276156,1.524043934026362,6.842913337208663,125874751574.354,235.0,3.9045368512531855,2.201120773084745,8.6109382950096,-3.0950886211879642,-2.2054967652109347,0.49344163789084133,0.6390368852852144
cumulative_envelope,16,100000000000.0,158489319246.11142,27,28,13.618311644638496,0.06840735266215,125838499586.26398,213.0,5.821403117004218,2.950502957638078,10.281127716985004,125731175527.1808,363,2.729176980816228,1.4042122302478213,6.9240027733580245,125659386126.3925,255.0,4.183802384290917,2.339750624876845,8.393675383270738,-3.09222613618799,-1.6376007327133006,0.4688177276100927,0.7186931226374107
cumulative_envelope,16,100000000000.0,158489319246.11142,28,29,12.289374222398628,0.075248087928365,125951604360.0677,242.0,6.270012551179882,3.329845960049207,11.05022246202021,125614763968.8702,359,2.552399358260089,1.2144301486234694,6.311605402878633,125505968078.36375,266.0,4.23429497588028,2.263389460445148,7.64416912514405,-3.7176131929197926,-2.0357175752996017,0.4070804224753557,0.675324800599239
cumulative_envelope,16,100000000000.0,158489319246.11142,29,30,11.08124929308966,0.0827728967212015,125501108188.0114,256.0,4.517602319804402,2.6401958444459224,8.623978959596649,125684478644.06276,362,2.3090012702815064,1.107293276396666,5.504466212750292,125397741391.88232,271.0,4.174588380936288,1.986255863377785,7.856988978103743,-2.2086010495228954,-0.34301393886811393,0.5111121136447174,0.9240716834759007
cumulative_envelope,16,100000000000.0,158489319246.11142,30,31,9.98295390280878,0.0910501863933217,125201351262.7615,267.0,4.60847722352492,2.757177002606827,8.583309226058915,125693153028.85852,363,2.189093905970225,1.0506901084459102,5.163984363475901,125153366610.4678,275.0,3.83506238766366,1.7690801705928525,8.034990026851093,-2.4193833175546953,-0.77341483586126,0.4750145872036743,0.8321756193318685
cumulative_envelope,16,100000000000.0,158489319246.11142,31,32,8.984503548007982,0.1001552050326539,125117964136.7292,267.0,4.151645908792277,2.2894118633807894,8.723206676751134,125478450132.80511,364,2.0321265099725974,0.8325553039717728,5.05900926772276,125215799843.93048,275.0,3.2577630953056387,1.8468838136634051,7.434874917396373,-2.11951939881968,-0.8938828134866386,0.4894749105816077,0.7846919431174054
cumulative_envelope,16,100000000000.0,158489319246.11142,32,33,8.076821407279985,0.1101707255359193,125171216660.50195,267.0,3.707060172383076,2.026146927827592,7.769552365639869,125502494076.02402,361,1.9432346163528955,0.8082296627468042,5.033621481842309,125303674484.12534,276.0,3.1160303866467727,1.8616937074912667,7.266237799945941,-1.7638255560301805,-0.5910297857363034,0.5241982935237037,0.8405664439602659
cumulative_envelope,16,100000000000.0,158489319246.11142,33,34,7.251655824799986,0.1211877980895112,125399978113.42683,268.0,3.2012332845722185,1.7765546788254971,6.5944587830907295,125686570287.46512,361,1.922270307380178,0.7611317714600521,4.183588314284502,125174887091.06444,277.0,2.7825781834705428,1.5946103377392276,6.476955940335973,-1.2789629771920406,-0.4186551011016757,0.6004780459594188,0.869220683441188
cumulative_envelope,16,100000000000.0,158489319246.11142,34,35,6.501505295272713,0.1333065778984624,125414339352.4838,268.0,2.9890275894352616,1.7109557209862012,6.345609080151568,125680646498.62578,363,1.6960375010578583,0.7260973173240315,4.821973104990232,125214642650.13802,275.0,2.656440465400612,1.2852034722325467,6.021008921276126,-1.2929900883774033,-0.3325871240346494,0.5674211596615951,0.8887306610316409
cumulative_envelope,16,100000000000.0,158489319246.11142,35,36,5.819550268429738,0.1466372356883086,125375108128.02408,269.0,2.605171745144088,1.541750854426463,6.187242148156896,125590793143.5053,364,1.5185160042025267,0.415745043909592,3.96318520548041,125290622204.24551,271.0,2.389643627641568,1.188347858314741,5.98788205279482,-1.0866557409415614,-0.2155281175025201,0.5828851809992819,0.9172691328683977
cumulative_envelope,16,100000000000.0,158489319246.11142,36,37,5.199591153117943,0.1613009592571395,125260975159.1522,271.0,2.6388429399437614,1.3353864724784332,5.823734362368492,125635923039.9358,366,1.3467209404687304,0.2096581801207835,3.943092438201674,125381613770.85794,271.0,2.365776669760256,1.1266458513556512,5.434686156367844,-1.292121999475031,-0.2730662701835054,0.5103452426378325,0.8965204536995578
cumulative_envelope,16,100000000000.0,158489319246.11142,37,38,4.635991957379948,0.1774310551828535,125217077056.1307,270.0,2.2298789163048665,1.3509998815447175,4.940678353057226,125669689088.82571,367,1.0967985646867189,0.1423731065046105,2.7937616677890325,125450211443.84335,274.0,2.2126896817814483,1.0465042632849446,5.191425292340623,-1.1330803516181476,-0.01718923452341814,0.49186462846342544,0.9922914045252724
cumulative_envelope,16,100000000000.0,158489319246.11142,38,39,4.123629052163588,0.1951741607011388,125297991331.79749,269.0,2.129907696933204,0.9785944615596228,5.032705842778444,125701094565.62062,366,1.0086313072632438,0.1567044298903901,3.541920310306005,125285031080.81026,275.0,2.043969093418952,0.8632446756807851,5.038553676299468,-1.12127638966996,-0.08593860351425198,0.4735563464630625,0.959651489293178
cumulative_envelope,16,100000000000.0,158489319246.11142,39,40,3.657844592875989,0.2146915767712527,125446670357.32909,268.0,1.7766147862769808,0.9299490695335002,3.789615109837252,125771129275.91066,365,1.0503361218522067,0.0774327781779355,2.934107449947156,125247817878.73157,276.0,1.784349398037361,0.8095225658587731,4.061256481898436,-0.7262786644247741,0.007734611760380261,0.5912008219031312,1.0043535671436061
cumulative_envelope,16,100000000000.0,158489319246.11142,40,41,3.234404175341808,0.236160734448378,125364902574.96635,269.0,1.785879551359986,0.7056124437588611,4.151390575540513,125765056566.97745,366,1.0077784331539117,0.1753849617854173,2.6878614422863643,125282059219.513,277.0,1.6408217662000792,0.5539477834067241,3.752583275593596,-0.7781011182060744,-0.14505778515990686,0.5643036969578752,0.9187751575690297
cumulative_envelope,16,100000000000.0,158489319246.11142,41,42,2.849458341219825,0.2597768078932159,125260975159.1522,271.0,1.3831325171201942,0.4395046702228429,3.3271541400230062,125708565283.34462,366,1.059742986022402,0.2266264121136207,2.858955089923975,125198610266.16808,278.0,1.487521963726718,0.5790384044343596,3.792430886308925,-0.32338953109779234,0.10438944660652383,0.7661904936114738,1.075473206879607
cumulative_envelope,16,100000000000.0,158489319246.11142,42,43,2.4995075829271136,0.2857544886825375,125260975159.1522,271.0,1.3068157704517285,0.3217598741255266,3.164809226593122,125649189921.10016,367,0.7772150803083148,0.007370033147746,2.5342374732210016,125256706242.60106,277.0,1.2504344983493196,0.2870388349867052,3.4057421598147424,-0.5296006901434137,-0.05638127210240884,0.5947395936610513,0.9568559904332044
cumulative_envelope,16,100000000000.0,158489319246.11142,43,44,2.1813705299337403,0.3143299375507912,125275308278.87186,270.0,1.200540904061882,0.3045383203154063,3.502548216492153,125661287316.29808,368,0.7634428251958818,0.0,2.595240166049429,125256706242.60106,277.0,1.1103903363167116,0.2261208984756429,2.9191329948949982,-0.43709807886600016,-0.09015056774517038,0.6359157131696781,0.924908374683314
cumulative_envelope,16,100000000000.0,158489319246.11142,44,45,1.8921550272124896,0.3457629313058704,125250630876.4942,269.0,1.2063918756633911,0.0989259787678601,3.171570702828724,125661287316.29808,368,0.6756085556202229,0.0,1.8932716388577864,125198610266.16808,278.0,1.1337132918444102,0.0,3.4701479400377946,-0.5307833200431682,-0.07267858381898096,0.5600241258659902,0.9397554100909249
cumulative_envelope,16,100000000000.0,158489319246.11142,45,46,1.6292318429204444,0.3803392244364576,125236336068.93256,270.0,1.052268287401669,0.286218600624757,2.7873170969885708,125725059783.61478,367,0.7356457948931762,0.0,1.9120697263351571,125198610266.16808,278.0,1.033819066313185,0.074251132554366,3.059619463170059,-0.3166224925084927,-0.018449221088483903,0.6991047850635904,0.9824671889200045
cumulative_envelope,16,100000000000.0,158489319246.11142,46,47,1.3902107662913137,0.4183731468801033,125231969236.29716,270.0,0.9464214752623687,0.1035615371986254,1.9902684097537344,125726235725.55502,366,0.541420714231747,0.0,1.5896065119331686,125317412737.31018,275.0,0.8794676824619431,0.0905571608468923,1.9171516551142949,-0.40500076103062177,-0.06695379280042568,0.572071459052272,0.9292558394431354
cumulative_envelope,16,100000000000.0,158489319246.11142,47,48,1.1729188784466489,0.4602104615681135,125305676411.33511,269.0,0.8527554580921098,0.088157745393945,2.170783183208622,125695651319.69966,365,0.5096694017518989,0.0,1.5345789933710223,125317412737.31018,275.0,0.8580713541237734,0.0160914954310145,2.402237767858053,-0.34308605634021094,0.005315896031663603,0.5976735732565047,1.0062337871674922
cumulative_envelope,16,100000000000.0,158489319246.11142,48,49,0.9753807985878624,0.506231507724925,125305676411.33511,269.0,0.6661252298699747,0.0,1.593671752980028,125634533132.80753,360,0.4970537112112083,0.0,1.5356879330618076,125317412737.31018,275.0,0.64616809978838,0.0,1.816361280356676,-0.1690715186587664,-0.01995713008159472,0.7461865861292049,0.9700399726857812
cumulative_envelope,16,100000000000.0,158489319246.11142,49,50,0.7958007259889663,0.5568546584974173,125174223475.20123,266.0,0.7182785088180268,0.0111390721402227,1.6806979324349969,125748230857.14,357,0.509734724404624,0.0686453622059713,1.3017147953504324,125326255695.35416,271.0,0.8011991160468465,0.064393880931244,1.7260312601337846,-0.20854378441340282,0.08292060722881966,0.7096616676495375,1.1154435309017818
cumulative_envelope,16,100000000000.0,158489319246.11142,50,51,0.6325461145354234,0.6125401243471593,125069701853.0294,263.0,0.585618870454203,0.0,1.350188495684084,125839399234.36111,354,0.4427174411594119,0.0,1.2598019366876168,125428515357.88689,268.0,0.6329333083223184,0.0,1.4770255514336792,-0.1429014292947911,0.0473144378681154,0.7559821984835333,1.0807939092389878
cumulative_envelope,16,100000000000.0,158489319246.11142,51,52,0.4841328313958388,0.6737941367818755,125338469508.90384,259.0,0.5761621847894317,0.0,1.190568563090828,125863354507.43434,352,0.3623238383086599,0.0,0.9984338885874005,125369395698.3361,269.0,0.6345680689362394,0.0799064791692969,1.2974137367700012,-0.21383834648077182,0.058405884146807696,0.6288573736248888,1.1013705614299438
cumulative_envelope,16,100000000000.0,158489319246.11142,52,53,0.3492116649053081,0.7411735504600631,125110410909.47363,257.0,0.4551156216982405,0.0,1.1263022858298812,125821395835.85603,346,0.3037661671924967,0.0,0.8219686785173761,125242274660.40273,266.0,0.4703675280561921,0.0,1.071565179158474,-0.15134945450574377,0.015251906357951595,0.6674483421575574,1.0335121574184598
cumulative_envelope,16,100000000000.0,158489319246.11142,53,54,0.2265560590048256,0.8152909055060692,125025338137.51016,259.0,0.5212958725826194,0.0287178774232074,1.1573691026399795,125783300405.30122,348,0.3959015364863947,0.0,0.8864190422914825,125202286635.9363,267.0,0.5187159527895516,0.0910875556486173,0.9853210182306298,-0.12539433609622475,-0.0025799197930678197,0.7594564954543138,0.9950509491274383
cumulative_envelope,16,100000000000.0,158489319246.11142,54,55,0.1150509627316598,0.8968199960566761,125057791429.56444,263.0,0.4595366009053448,0.0,0.907864529775225,125736037912.01115,351,0.3473987468776549,0.0,0.7045315854668719,125306179531.94936,272.0,0.4540750025540814,0.0,0.9689011151576244,-0.11213785402768994,-0.005461598351263419,0.7559762295173784,0.9881149872708651
cumulative_envelope,16,100000000000.0,158489319246.11142,55,56,0.0310962021397027,0.9698416092745054,125209791976.14534,265.0,0.3857437993496544,0.0,0.748209666247678,125696512661.35164,358,0.3373799633711886,0.0394288788459828,0.6847412966512159,125243090682.51794,274.0,0.4398420573415688,0.0976755743463114,0.9071488185238464,-0.04836383597846583,0.05409825799191437,0.8746218706301827,1.1402440119144401
raw_adjacent,5,630957344.4801933,1000000000.0,21,22,24.89723079548743,0.0386141672017785,,,,,,808808550.4104376,2933,2.180202811388785,0.5433404434204234,4.741828899330975,,,,,,,,,
raw_adjacent,5,630957344.4801933,1000000000.0,22,23,22.54293708680676,0.0424755839219564,,,,,,803584419.495098,5706,2.17715565729712,0.4725039978618868,4.776598687700125,,,,,,,,,
raw_adjacent,5,630957344.4801933,1000000000.0,23,24,20.402670078915232,0.046723142314152,,,,,,802443107.8781866,9483,2.115915897957955,0.4346487195360155,4.666372021098161,828430832.7573364,21.0,2.480133099906607,1.1773589568523937,3.976201545055544,,,,
raw_adjacent,5,630957344.4801933,1000000000.0,24,25,18.45697279901384,0.0513954565455672,,,,,,799927667.8986557,13949,2.0173631611703016,0.3862489713802914,4.628472357192018,833752034.4053695,142.0,2.480133099906607,0.9086414112214584,4.483394545329356,,,,
raw_adjacent,5,630957344.4801933,1000000000.0,25,26,16.68815709001258,0.0565350022001239,,,,,,797145888.2365478,18522,1.9511830668584649,0.3392406202093208,4.533061317386214,811986098.8045726,515.0,2.634171265285294,1.0263230134241916,5.3284969776440265,,,,
raw_adjacent,5,630957344.4801933,1000000000.0,26,27,15.080142809102345,0.0621885024201363,840560240.2756835,31.0,3.6548770982968346,0.8818636601074934,6.21532026628755,795070548.9509166,22663,1.8101548563665557,0.2353794045949364,4.488108184923531,811015566.3839198,1408.0,2.4801330999066185,0.7239585884058,4.866572863155746,-1.844722241930279,-1.1747439983902161,0.4952710604715229,0.6785818054080001
raw_adjacent,5,630957344.4801933,1000000000.0,27,28,13.618311644638496,0.06840735266215,833972274.7097408,158.0,3.36646116653222,1.3599464532208552,6.449722221444864,793576488.7632936,25997,1.71758962038855,0.0936595702605289,4.341644901649119,808024636.6618422,3275.0,2.455156518167274,0.6462356913509473,5.00561264130748,-1.6488715461436703,-0.9113046483649461,0.5102062775783726,0.7292989274836407
