model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_pl,978689920.0916836,0.6,0.8046879414999075,787539977.1652858,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.62,0.7985244588659549,781507838.8387764,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.64,0.7923915957782097,775505667.5534978,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.66,0.7862897719564448,769533874.084961,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.68,0.7802193784911183,763592841.1894556,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.7000000000000001,0.7741807792354083,757682924.9664191,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.72,0.7681743121206411,751804456.1458343,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.74,0.7622002904001232,745957741.3055546,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.76,0.7562590038260031,740143064.0230873,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.78,0.7503507197634445,734360685.9660227,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.8,0.7444756842460654,728610847.9249831,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.8200000000000001,0.7386341229763143,722893770.7926798,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.84,0.7328262422741779,717209656.492404,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.86,0.7270522299773766,711558688.8590391,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.88,0.721312256295979,705941034.4754636,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.9,0.7156064746241495,700356843.4670002,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.92,0.7099350223115737,694806250.2564017,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.9400000000000001,0.7042980213969054,689289374.2816683,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.96,0.6986955793054422,683806320.6788559,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,0.98,0.6931277895130707,678357180.9318725,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,1.0,0.6875947321783976,672942033.4911386,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,1.02,0.6820964747448457,667560944.3628521,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,1.04,0.6766330725143859,662213967.6704947,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,1.06,0.6712045691944644,656901146.1901033,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,1.08,0.6658109974195818,651622511.8607347,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
Correa2015a_article_formula_project_pl,978689920.0916836,1.1,0.6604523792488947,646378086.271463,0.13734877387095548,-0.4697585820364229,0.4697585820364229,0.2923816171181862
