model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_bt,9695012225.972996,0.42,0.9116982039293056,8838925233.492239,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.44,0.9074840069003782,8798068541.77413,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.46,0.9032744529242409,8757256864.509584,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.48,0.8990700602759476,8716495226.38159,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.5,0.8948713228405119,8675788415.611391,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.52,0.8906787113606384,8635140996.055262,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.54,0.8864926746062481,8594557318.543076,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.56,0.8823136404716662,8554041531.515546,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.58,0.8781420170058242,8513597591.012052,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.6,0.8739781933803761,8473229270.056538,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.62,0.8698225408002036,8432940167.484869,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.64,0.8656754133604175,8392733716.253475,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.66,0.861537148853619,8352613191.265753,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.68,0.8574080695308777,8312581716.7497635,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.7000000000000001,0.8532884828196045,8272642273.218014,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,0.72,0.8491786820012421,8232797704.037677,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
