cosmology,closure,target_M0_msun,PL_n_halos,PL_median_M0_Msun,PL_over_old_z1,PL_over_new_z1,PL_new_over_old_model_z1,PL_over_old_z2,PL_over_new_z2,PL_new_over_old_model_z2,PL_over_old_z4,PL_over_new_z4,PL_new_over_old_model_z4,PL_over_old_z6,PL_over_new_z6,PL_new_over_old_model_z6,PL_over_old_z7.8,PL_over_new_z7.8,PL_new_over_old_model_z7.8,PL_mean_abs_ln_err_old,PL_mean_abs_ln_err_new,BT_n_halos,BT_median_M0_Msun,BT_over_old_z1,BT_over_new_z1,BT_new_over_old_model_z1,BT_over_old_z2,BT_over_new_z2,BT_new_over_old_model_z2,BT_over_old_z4,BT_over_new_z4,BT_new_over_old_model_z4,BT_over_old_z6,BT_over_new_z6,BT_new_over_old_model_z6,BT_over_old_z7.8,BT_over_new_z7.8,BT_new_over_old_model_z7.8,BT_mean_abs_ln_err_old,BT_mean_abs_ln_err_new
project,half_mass,300000000.0,54183,293639000.9489291,1.0725818560099178,1.0452532737312386,1.026145416585135,1.1427924915972025,1.0820602120274014,1.0561265250258212,1.390010833197019,1.2386082475309081,1.122236054836485,2.1587437772755353,1.8070154475090323,1.194646000537162,4.085810829988653,3.2304696549921146,1.2647730102261636,0.5419803439205969,0.4202837020348638,76536,293639000.9489291,1.0142503493397028,1.0025155844313614,1.0117053191896241,1.0290971444822643,1.0040797101626773,1.0249157851377495,1.0592164371339698,1.0055949117636118,1.0533231868450055,1.1078978000978266,1.022616996938603,1.083394666247997,1.188645388723556,1.0693352521342008,1.1115741170519102,0.07512794539317834,0.020313075056615337
project,half_mass,1000000000.0,19064,978689920.0916836,1.0609631362141863,1.0380231381018925,1.02209969823432,1.126546308946611,1.0755662901609644,1.04739830473677,1.2330539062084567,1.1180443801909106,1.102866691211227,1.4557785741228406,1.2516390911608022,1.163097720743696,2.09892974905871,1.7191288404216314,1.2209263783533113,0.30095921553585675,0.1976036179256305,27144,978689920.0916836,1.0033512617598086,0.9920315129176025,1.0114106746558023,1.01018618845641,0.9862131653967424,1.0243081555801616,1.0418343515241406,0.9902877999596548,1.0520520918934737,1.0726780490435106,0.9919201375954645,1.0814157394201243,1.1472820138831537,1.0345931120766878,1.1089209859325964,0.05240346532440414,0.014752746853235485
project,half_mass,3000000000.0,7100,2941507730.128443,1.050813121395553,1.0327831409550843,1.0174576634004648,1.1097622077969491,1.0697240192010493,1.03742852163477,1.1982772868058071,1.1085365510328542,1.080954241598384,1.2707081340756974,1.126752340959591,1.1277616987185555,1.5473581505818044,1.3199773203954752,1.1722611643950096,0.20214367014444418,0.11993053281989163,10263,2930219783.2678013,0.9952248138360492,0.9849413881663354,1.0104406473250742,1.0003808767124285,0.9785936235054773,1.0222638413776965,1.026571738557388,0.9798445054067629,1.0476884167771368,1.0607507334311088,0.987151804181067,1.0745568502618492,1.1398476711890408,1.0365271019368372,1.099679563669045,0.04425275956559816,0.021196119154600932
project,half_mass,10000000000.0,2441,9698784587.074734,1.0352775956498925,1.0238747703658115,1.0111369335529254,1.0947000313358837,1.069114370717138,1.0239316403553562,1.1577656354957706,1.1009018109930007,1.051652040113804,1.2185485965333922,1.1271328924403206,1.0811046370008335,1.3838814324498505,1.2481524539605915,1.108743910296029,0.1588389222206021,0.10557921554129197,3564,9695012225.972996,0.9891284411300477,0.9810796371342183,1.0082040271667858,0.993468481874197,0.9763470670695886,1.0175361973032773,1.0137770757555389,0.9770508029514106,1.0375889080620864,1.0861334352569658,1.0259066764746212,1.0587058844273294,1.1945993351509212,1.1077848831517523,1.0783676084766327,0.05832039796442804,0.03883892630215531
project,half_mass,30000000000.0,878,29268746206.005985,1.0200196003569535,1.016200732212789,1.0037579860190111,1.0592161777749467,1.050507259060428,1.0082902032702827,1.0834695445926867,1.0640852659126636,1.0182168471841373,1.1463185543223477,1.1143248474581378,1.0287112927053454,1.3461244777174917,1.2962822655733326,1.0384501226838234,0.11826094260134097,0.09904173044089819,1261,29446231013.800102,0.9701226728808693,0.9658132884230668,1.0044619229300922,0.9698778442568786,0.9606213006094807,1.0096359966633313,0.9810432506734883,0.9610586681214425,1.0207943419220276,1.0752108179780084,1.0413612552051652,1.0325051105979302,1.2631764160592749,1.2107002582657698,1.0433436413639434,0.07724057913759368,0.06928145195960698
project,half_mass,100000000000.0,307,100154231575.92804,1.000210399716151,1.0069885236231846,0.9932689164295085,0.9769205232753866,0.9905197839466399,0.9862705814748413,1.0878212066092214,1.119042357685427,0.9721001167991694,1.1655807774067153,1.2167458273575333,0.9579492702580819,1.4687518983869925,1.553720712638621,0.9453126848599904,0.12907392678588758,0.15315907855561017,417,98642774181.72794,0.9422386153455714,0.94449172581407,0.997614473047335,0.9297013236026651,0.9341412712149884,0.9952470276722186,0.9592525910654033,0.9684119836773454,0.9905418429693928,1.0214915458847447,1.0361359372579928,0.9858663416192255,1.2302123796093505,1.2531699447743578,0.9816804055501499,0.08048803195384951,0.08370165515580148
project,half_mass,300000000000.0,105,302039658519.0502,0.9918126827705248,1.0108588233373617,0.9811584564262338,1.0351557085551086,1.0769844190420907,0.9611612668229816,1.047015734147033,1.1369836520440193,0.9208714059034657,1.225579072092737,1.3904423331422016,0.8814310690060069,1.2920067973414218,1.5253215812599399,0.8470389544178635,0.10966538922140016,0.1930342479691862,167,286127049092.62915,0.9390773194754575,0.9504545058728254,0.9880297412163669,0.9188997440431868,0.9421967370000183,0.975273749056901,1.0259835388142662,1.0807672613176658,0.9493103423242044,1.1573337638873211,1.2531969832000602,0.9235050669624573,1.6362314037493493,1.8167025182305465,0.9006600625748157,0.1623203943142135,0.20214966018765956
