model,target_M0_msun,selection_width_dex,z,n_halos,n_positive_mass,median_M0_Msun,median_M_main_over_M0,p16_M_main_over_M0,p84_M_main_over_M0,median_M_msun,p16_M_msun,p84_M_msun
PL_new_SOAP_direct_raw,100000000000.0,0.1,1.2789765460708074,307,307,100154231575.92804,0.541431403969998,0.3350093017166958,0.6692089638080352,53122740060.32116,32588277532.68783,69790841493.28514
PL_new_SOAP_direct_raw,100000000000.0,0.1,1.506874200677888,307,307,100154231575.92804,0.47948864598640567,0.2957086942044652,0.6259868874618315,47405447889.62434,28501418877.218925,64760649723.37077
PL_new_SOAP_direct_raw,100000000000.0,0.1,1.7575616207456761,307,306,100154231575.92804,0.42233998985449517,0.24721637060724352,0.559979174753935,41372201916.08695,24128878765.820538,58436874971.1371
PL_new_SOAP_direct_raw,100000000000.0,0.1,2.0333177828202462,307,306,100154231575.92804,0.35028143865506445,0.20386933190387244,0.5113908317580727,34616245632.43551,20430849177.75229,52871525039.832535
PL_new_SOAP_direct_raw,100000000000.0,0.1,2.3366495611022704,307,307,100154231575.92804,0.30081812628203347,0.16749100488424934,0.45480019721758547,29699240524.59714,16637414861.550932,45698302696.176834
PL_new_SOAP_direct_raw,100000000000.0,0.1,2.670314517212497,307,306,100154231575.92804,0.2552336224651436,0.13601893760298686,0.39401311399177624,24897052124.491673,13643270370.261047,40242668240.763145
PL_new_SOAP_direct_raw,100000000000.0,0.1,3.0373459689337468,307,307,100154231575.92804,0.2092215832561897,0.11288107629507918,0.3463037992245283,20888399823.263737,10658500678.64451,35488894830.392784
PL_new_SOAP_direct_raw,100000000000.0,0.1,3.4410805658271224,307,304,100154231575.92804,0.17231854569286692,0.08462848993794078,0.28046981788076825,17259785213.25741,8053314347.689872,28447570907.55511
PL_new_SOAP_direct_raw,100000000000.0,0.1,3.885188622409834,307,306,100154231575.92804,0.13392247769637738,0.07031338836692091,0.2331636902885746,13600817725.230555,6610806153.864338,23173267638.317295
PL_new_SOAP_direct_raw,100000000000.0,0.1,4.373707484650818,307,304,100154231575.92804,0.10317976165849674,0.04786438490495669,0.18737026208454452,10521110384.460709,4782472116.975546,18761470695.932705
PL_new_SOAP_direct_raw,100000000000.0,0.1,4.9110782331159015,307,306,100154231575.92804,0.07736146428579041,0.034294178294216396,0.13851803317864186,7345573360.817959,3436403472.5744996,14632741370.093853
PL_new_SOAP_direct_raw,100000000000.0,0.1,5.502186056427491,307,306,100154231575.92804,0.056778333455936414,0.0251834779090437,0.10919893374886121,5786866047.3065605,2472050695.399538,10834222427.25557
PL_new_SOAP_direct_raw,100000000000.0,0.1,6.152404662070242,307,302,100154231575.92804,0.03966824960795251,0.01734915720524603,0.08198638752044314,3931488166.430334,1753266274.5929606,8582921210.974172
PL_new_SOAP_direct_raw,100000000000.0,0.1,6.867645128277267,307,303,100154231575.92804,0.02880714230755604,0.010963373584617811,0.05916712609017096,2789133095.432024,1132779114.7558718,6042393657.441924
PL_new_SOAP_direct_raw,100000000000.0,0.1,7.654409641104996,307,305,100154231575.92804,0.019322897630826417,0.0070246553388872875,0.04177138138951573,1928105004.2257571,729125491.0387889,4165343530.6157093
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.0,105,105,302039658519.0502,1.0,1.0,1.0,302039658519.0502,260488458012.05206,351204619841.0602
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.06315937806691885,105,105,302039658519.0502,0.9722965411419748,0.9452229389712911,1.0014758271655542,290141095520.9986,242600739510.89102,338008251345.8457
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.16947531587361064,105,104,302039658519.0502,0.9271636946236693,0.8435853371870763,1.002445665805078,274730357446.30902,231115803109.45453,330554126360.63916
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.2864228474609716,105,103,302039658519.0502,0.8822204413591131,0.7332770812063565,0.9560902034264228,253357454203.65442,214404795321.36975,310608032584.8196
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.4150651322070684,105,103,302039658519.0502,0.8334538282959587,0.568018462085794,0.9301519806862331,230583652986.67496,176508841548.4671,298716967804.8685
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.5565716454277756,105,104,302039658519.0502,0.7824430897687942,0.5110164564226326,0.8843925315247103,217631263435.34772,164595079616.19717,279861688585.1547
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.7122288099705543,105,103,302039658519.0502,0.7123143095574711,0.4428018457271903,0.8152340456227937,204752753951.38715,141470189381.50858,257470505887.075
PL_new_SOAP_direct_raw,300000000000.0,0.1,0.8834516909676096,105,105,302039658519.0502,0.6546132145694441,0.400802805062818,0.7716088494229543,187463911175.06305,124742037250.9915,243431339778.17844
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.0717968600643704,105,105,302039658519.0502,0.5921086362912538,0.3600953774861887,0.7336601512492984,172254039435.50873,108141076203.28636,222747494393.20374
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.2789765460708074,105,105,302039658519.0502,0.5367996315231571,0.3066832821610184,0.6556419530281226,153407068291.52826,94729942901.89111,206395520294.6049
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.506874200677888,105,105,302039658519.0502,0.4907838529284466,0.27961465408963293,0.6000973813976795,137351537294.8885,88298562713.50917,186469861166.6033
PL_new_SOAP_direct_raw,300000000000.0,0.1,1.7575616207456761,105,103,302039658519.0502,0.41745340886994264,0.2287330793085795,0.5437951794748704,119170937270.14062,75103203317.64249,166553335699.41135
PL_new_SOAP_direct_raw,300000000000.0,0.1,2.0333177828202462,105,104,302039658519.0502,0.3448105249793635,0.184407577275619,0.4751733699563472,102545191069.42413,59654699012.25758,143740815508.83984
PL_new_SOAP_direct_raw,300000000000.0,0.1,2.3366495611022704,105,105,302039658519.0502,0.2839194311015696,0.16431791635565454,0.43550563596079167,88249826004.31747,48634172531.551254,132905291629.10315
PL_new_SOAP_direct_raw,300000000000.0,0.1,2.670314517212497,105,105,302039658519.0502,0.22661222836368078,0.1349094081772025,0.38167150991649856,69518816966.00754,39003200129.744255,106040164461.64326
PL_new_SOAP_direct_raw,300000000000.0,0.1,3.0373459689337468,105,105,302039658519.0502,0.17665761198102414,0.10086526086843339,0.3018890969088665,57350002683.62641,27135226431.875893,85886467349.10416
PL_new_SOAP_direct_raw,300000000000.0,0.1,3.4410805658271224,105,105,302039658519.0502,0.1306927080856098,0.08121331335730254,0.26658339448345597,42015261907.97022,23838680183.103687,78627661910.68396
PL_new_SOAP_direct_raw,300000000000.0,0.1,3.885188622409834,105,104,302039658519.0502,0.10637462708021253,0.05604075374548931,0.20842933542445613,33310471167.474808,16898921286.765135,67502143249.81693
PL_new_SOAP_direct_raw,300000000000.0,0.1,4.373707484650818,105,105,302039658519.0502,0.08068537814965834,0.03944236138307136,0.16224129880529314,26085499964.589176,12747761148.892412,50871062795.42089
PL_new_SOAP_direct_raw,300000000000.0,0.1,4.9110782331159015,105,104,302039658519.0502,0.06367237600474758,0.027778941955627218,0.13317809375343748,20646797995.046204,9069431794.074263,39234276733.34834
PL_new_SOAP_direct_raw,300000000000.0,0.1,5.502186056427491,105,105,302039658519.0502,0.04189855196767724,0.019195566475289753,0.1106537853882573,12792361406.891016,6051063287.560582,32584122682.602432
PL_new_SOAP_direct_raw,300000000000.0,0.1,6.152404662070242,105,105,302039658519.0502,0.03362715539454423,0.013269235176336236,0.07794525858886804,10059011821.165173,3945270128.874272,22445879575.476807
PL_new_SOAP_direct_raw,300000000000.0,0.1,6.867645128277267,105,104,302039658519.0502,0.020856333418082056,0.00868836061432071,0.051415486604642596,5810420522.467409,2565019170.0155816,15846852202.959267
PL_new_SOAP_direct_raw,300000000000.0,0.1,7.654409641104996,105,104,302039658519.0502,0.012111330643209522,0.005634176836780845,0.03439556484973997,3640628842.0936637,1601251607.019655,10311446622.37017
