dataset,model,z,snap,x,y,err,lo,hi,count,theory,reference,particleMass,mass50
hmfRatios.fof,kp1,2.0333177828202462,44,17590479159.12299,1.6578759800427658,,1.6018338620276344,1.7139180980578972,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,26095026357.115814,1.619047619047619,,1.5527934906025485,1.6853017474926897,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,38261238477.525764,1.6521084337349399,,1.5708757366843678,1.733341130785512,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,55843836636.70128,1.5359342915811087,,1.4465027255123026,1.6253658576499148,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,81959322872.21454,1.8066666666666664,,1.676657550177205,1.9366757831561279,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,119351600328.03035,1.555045871559633,,1.420043093229162,1.690048649890104,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,176384992748.58734,1.2666666666666666,,1.1403709134365971,1.392962419896736,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,257980016874.53403,1.5462962962962963,,1.3553597998665898,1.7372327927260027,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,380004603276.76385,1.391304347826087,,1.1717186992854491,1.6108899963667247,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,551663228919.5016,1.7209302325581395,,1.3909361840603356,2.050924281055943,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,812772506124.4038,1.4814814814814814,,1.1124854029389317,1.850477560024031,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,1187835935449.248,0.9642857142857143,,0.704194202020922,1.2243772265505066,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,1712397914252.3774,1.4166666666666667,,0.8825309854714053,1.950802347861928,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,2583234691330.871,1.0,,0.6348516283298893,1.3651483716701107,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,3610940039446.692,1.2857142857142858,,0.637775189127039,1.9336533823015327,,,,,
hmfRatios.fof,kp1,2.0333177828202462,44,6981742049316.009,2.0,,-0.4494897427831779,4.449489742783178,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,119949235.92423831,1.5655040250477406,,1.560298150018138,1.570709900077343,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,176637200.38969558,1.5480186711689345,,1.5417597968634131,1.554277545474456,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,259467447.23123476,1.5023403960670267,,1.4951250246197025,1.509555767514351,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,381082873.8924276,1.4613935214881335,,1.4529021846559618,1.4698848583203052,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,559212738.9809152,1.4091088106222573,,1.3993365984568171,1.4188810227876976,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,820980645.3374215,1.3715056400196175,,1.3599761089506914,1.3830351710885436,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,1205311869.7995474,1.3053617120260526,,1.2921328875286258,1.3185905365234794,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,1766438419.7693126,1.26230602369431,,1.2468705178476167,1.2777415295410033,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,2596225256.9381285,1.1993908153701969,,1.1818114027572326,1.2169702279831611,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,3802572853.698242,1.162451850611288,,1.1419337490998571,1.1829699521227188,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,5595565316.722304,1.1146311970979443,,1.0907560993841237,1.138506294811765,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,8187257186.634913,1.0803571428571428,,1.0520253793916587,1.1086889063226268,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,12044434196.667645,1.0556631171345594,,1.0232535308272006,1.0880727034419182,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,17592693489.034256,1.0263720598717037,,0.9878700705389687,1.0648740492044386,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,26075556254.81596,1.0082815734989647,,0.96249747641817,1.0540656705797595,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,38408192297.19285,0.9864457831325302,,0.9321218846801826,1.0407696815848777,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,55640166192.41312,0.9774127310061601,,0.9144152508939292,1.040410211118391,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,82101080964.16034,1.03,,0.9465154704950273,1.113484529504973,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,118392479343.49162,1.036697247706422,,0.9382823230739968,1.135112172338847,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,175970864546.8505,0.9833333333333333,,0.8792426202835617,1.0874240463831049,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,260055460097.1522,0.9537037037037036,,0.8223554791474069,1.0850519282600004,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,378246083992.47864,1.0289855072463767,,0.8550374606393568,1.2029335538533967,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,557526060668.8416,1.0,,0.7843344535931231,1.2156655464068769,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,811163946916.1013,1.0,,0.7278344730240913,1.2721655269759087,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,1210547987860.4695,0.9642857142857143,,0.704194202020922,1.2243772265505066,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,1727109312489.8408,0.9166666666666667,,0.5340284079456692,1.2993049253876643,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,2597023960807.6553,0.9333333333333333,,0.5864957686199703,1.2801708980466964,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,3577021257665.804,1.0,,0.4654775161751512,1.5345224838248488,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,5843854049965.247,1.0,,-0.41421356237309515,2.414213562373095,,,,,
hmfRatios.fof,kp10,2.0333177828202462,44,8249617106940.464,1.0,,0.0,2.0,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,119988923.93803853,1.4092185583162125,,1.4042095020430296,1.4142276145893953,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,176732761.19806296,1.4331937446836354,,1.4270269304534149,1.4393605589138558,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,259567813.99379057,1.4360032779919265,,1.4287172017059173,1.4432893542779357,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,381384868.42006105,1.475953382829195,,1.4669806925534044,1.4849260731049858,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,559770498.108528,1.4862382493450454,,1.4755663505139056,1.4969101481761853,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,821845346.6274446,1.4762610629114532,,1.4636366413093955,1.4888854845135109,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,1205864854.4834814,1.533868317957791,,1.5181971819942433,1.5495394539213387,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,1767571461.9401848,1.5620484104046244,,1.543036407505624,1.5810604133036248,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,2598364915.5386505,1.5088139007806598,,1.486982222610136,1.5306455789511837,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,3816303657.1865664,1.5348628786520881,,1.508454979893349,1.5612707774108272,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,5585478231.150806,1.5883264462809918,,1.5557418957956821,1.6209109967663016,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,8203920023.534752,1.5630563798219583,,1.5245079708830334,1.6016047887608833,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,12065024349.246666,1.5180845644421803,,1.473955676032466,1.5622134528518947,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,17698193533.040874,1.502212389380531,,1.4495624458130263,1.5548623329480358,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,25986007962.757427,1.5252317198764158,,1.4622508119165458,1.5882126278362858,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,38157450988.748726,1.5392592592592593,,1.4631640136154478,1.6153545049030709,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,55914271170.08712,1.5961123110151187,,1.5015097340933683,1.6907148879368692,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,81749562928.62253,1.6012658227848102,,1.4864556043393042,1.7160760412303162,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,120653154572.51,1.4285714285714286,,1.3078351064673548,1.5493077506755024,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,177576234934.01343,1.4023668639053255,,1.2611758253156982,1.5435579024949528,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,260397567013.94464,1.4347826086956523,,1.2604919034404443,1.6090733139508604,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,379643240930.3093,1.662162162162162,,1.4176288168572246,1.9066955074670995,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,563851354654.4581,1.2903225806451613,,1.0719985043212046,1.508646656969118,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,817841661059.6683,1.3684210526315788,,1.0763775613716522,1.6604645438915053,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,1199397225530.452,1.0294117647058822,,0.7815325041290038,1.2772910252827607,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,1784462240597.916,1.3333333333333335,,0.9484331538735828,1.7182335127930841,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,2557519158593.1875,1.076923076923077,,0.662130599566346,1.4917155542798082,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,3810914910820.2466,1.2727272727272727,,0.759930841074758,1.7855237043797874,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,5711842563190.944,1.2,,0.4733639150166019,1.926636084983398,,,,,
hmfRatios.fof,kp1,1.0717968600643704,48,7870697185876.591,0.7777777777777778,,0.38581462058302357,1.169740934972532,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,119950923.48284969,1.5421685856600205,,1.5367859283166816,1.5475512430033593,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,176621172.0747611,1.524351676154333,,1.5178737262749933,1.5308296260336727,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,259489484.95837533,1.4895741645673355,,1.4820722750467386,1.4970760540879324,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,381170280.8553212,1.4561256636778217,,1.4472492027803496,1.4650021245752938,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,559512429.3041636,1.4178764062259208,,1.4075971344796752,1.4281556779721665,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,821751107.4016385,1.3462527793521386,,1.3345177981241585,1.3579877605801187,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,1204744984.5002384,1.3281941109566537,,1.314215797095763,1.3421724248175444,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,1764958635.7852156,1.2779985549132948,,1.2617831101584414,1.2942139996681483,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,2598633538.5136185,1.213422311760262,,1.195032673411601,1.231811950108923,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,3819135198.999671,1.1480552070263488,,1.1270306949815276,1.16907971907117,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,5581933221.572561,1.118801652892562,,1.0940585576487627,1.1435447481363612,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,8212410098.356103,1.098293768545994,,1.0690567918707516,1.1275307452212362,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,12073123495.307076,1.0519612837493633,,1.0188005364167696,1.085122031081957,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,17648771660.291153,1.0073746312684366,,0.9687575117919595,1.0459917507449137,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,26050257976.09695,1.031925849639547,,0.9854562898346686,1.0783954094444252,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,38070503099.7927,0.9748148148148149,,0.921410990038525,1.0282186395911048,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,56169202681.87026,0.9978401727861771,,0.9322225688818678,1.0634577766904862,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,81009178860.82594,1.0031645569620253,,0.9234200344068473,1.0829090795172034,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,120471085780.00604,1.0252100840336134,,0.9318087677463547,1.118611400320872,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,179321679159.1269,1.0236686390532543,,0.9129537452856195,1.134383532820889,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,261506553520.2858,0.9739130434782609,,0.8446199938067844,1.1032060931497374,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,378576279038.7373,1.0135135135135136,,0.847449249024194,1.1795777780028331,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,565256269309.1871,0.9677419354838709,,0.7924879083717984,1.1429959625959434,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,818714051206.352,0.9736842105263158,,0.7488014836408654,1.1985669374117662,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,1211416087679.3064,1.0294117647058822,,0.7815325041290038,1.2772910252827607,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,1824914024385.7158,0.9523809523809524,,0.6548185995043221,1.2499433052575828,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,2665512292280.2036,0.6923076923076924,,0.39210293742092733,0.9925124471944575,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,3706356417189.3545,1.0,,0.5735985672887791,1.4264014327112209,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,5708444602417.834,1.4000000000000001,,0.5802439387232321,2.219756061276768,,,,,
hmfRatios.fof,kp10,1.0717968600643704,48,7770652780274.456,0.7777777777777778,,0.38581462058302357,1.169740934972532,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,237137370.566166,1.7905504998718278,,1.7816032356288471,1.7994977641148084,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,334965439.1578286,1.7779873395768295,,1.7676395604378334,1.7883351187158256,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,473151258.9614822,1.7801613332151407,,1.768068438989315,1.7922542274409663,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,668343917.5686176,1.7774461563281438,,1.763335482517522,1.7915568301387657,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,944060876.2859284,1.8026272031925508,,1.785893452759613,1.8193609536254884,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,1333521432.1633322,1.7870377372759583,,1.7676300722599865,1.80644540229193,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,1883649089.4898136,1.7941700744468911,,1.7712428051797091,1.8170973437140732,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,2660725059.7988305,1.8075655538042699,,1.7805996251094418,1.834531482499098,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,3758374042.884474,1.7951046190288198,,1.7636335624725592,1.8265756755850804,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,5308844442.309934,1.8784866059099696,,1.8398435115473255,1.9171297002726138,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,7498942093.324635,1.79788838612368,,1.7543362163573153,1.8414405558900449,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,10592537251.773005,1.8321753073222875,,1.779512175190964,1.884838439453611,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,14962356560.944511,1.7322888283378746,,1.6755068620253908,1.7890707946503583,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,21134890398.366737,1.8486430062630481,,1.7745012644308757,1.9227847480952205,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,29853826189.18,1.8188302425106992,,1.7333094856841167,1.9043509993372818,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,42169650342.858826,1.7580340264650285,,1.6622957483750553,1.8537723045550016,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,59566214352.90195,1.8435754189944134,,1.722565403428098,1.9645854345607288,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,84139514164.52086,1.8549019607843138,,1.71079465810362,1.9990092634650076,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,118850222743.70384,1.6979166666666665,,1.5434546015825241,1.852378731750809,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,167880401812.259,1.3292682926829267,,1.191865944063299,1.4666706413025543,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,237137370566.16992,2.0357142857142856,,1.7644771082957131,2.306951463132858,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,334965439157.8341,1.6666666666666665,,1.3874307278055362,1.9459026055277968,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,473151258961.4899,1.693877551020408,,1.388714539752081,1.999040562288735,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,668343917568.6287,1.272727272727273,,0.976664114873214,1.5687904305813318,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,944060876285.9438,1.6666666666666667,,1.1223356127148492,2.2109977206184843,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,1333521432163.354,1.0999999999999999,,0.7601470906406713,1.4398529093593284,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,1883649089489.8445,1.5555555555555556,,0.8909496872249496,2.2201614238861618,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,2660725059798.8735,1.3846153846153848,,0.8806484177546136,1.8885823514761562,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,3758374042884.535,0.8333333333333334,,0.3287249409837515,1.3379417256829154,,,,,
hmfRatios.m200c,kp1,2.0333177828202462,44,5308844442310.0205,1.0,,-0.41421356237309515,2.414213562373095,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,237137370.566166,1.6357023840041016,,1.6273914016246211,1.644013366383582,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,334965439.1578286,1.5788891779396461,,1.5694938952622326,1.5882844606170596,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,473151258.9614822,1.5199598144372544,,1.509321362555024,1.5305982663194848,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,668343917.5686176,1.455876421714931,,1.4438678263134617,1.4678850171164002,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,944060876.2859284,1.3917525773195876,,1.378169542837978,1.405335611801197,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,1333521432.1633322,1.3397867352340618,,1.3243895627418478,1.3551839077262757,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,1883649089.4898136,1.2773408828772153,,1.2598761665363882,1.2948055992180423,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,2660725059.7988305,1.237569852414386,,1.2176504382078233,1.257489266620949,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,3758374042.884474,1.1780497433872879,,1.155544530843375,1.2005549559312008,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,5308844442.309934,1.1339409003037835,,1.10809021019947,1.1597915904080969,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,7498942093.324635,1.0991704374057314,,1.0696739968921967,1.1286668779192661,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,10592537251.773005,1.0609299839657937,,1.0267447869696817,1.0951151809619057,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,14962356560.944511,1.0231607629427792,,0.985609538076697,1.0607119878088616,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,21134890398.366737,1.0438413361169103,,0.9966504556695847,1.091032216564236,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,29853826189.18,0.9871611982881598,,0.9342616969072054,1.0400606996691144,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,42169650342.858826,0.9905482041587902,,0.9294967066531865,1.0515997016643939,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,59566214352.90195,1.0335195530726258,,0.9568995770526851,1.1101395290925664,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,84139514164.52086,0.9607843137254902,,0.8748319600471364,1.046736667403844,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,118850222743.70384,1.0572916666666665,,0.9508541523519913,1.1637291809813417,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,167880401812.259,0.9512195121951219,,0.8448366878267849,1.0576023365634588,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,237137370566.16992,1.0119047619047619,,0.856224380801809,1.1675851430077147,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,334965439157.8341,1.0350877192982455,,0.8428481800377365,1.2273272585587545,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,473151258961.4899,0.9591836734693877,,0.7633486224635957,1.1550187244751797,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,668343917568.6287,1.0303030303030303,,0.7785318881584089,1.2820741724476516,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,944060876285.9438,1.0,,0.6348516283298893,1.3651483716701107,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,1333521432163.354,1.0,,0.683772233983162,1.316227766016838,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,1883649089489.8445,1.0,,0.5285954792089682,1.4714045207910318,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,2660725059798.8735,1.0,,0.6077677297236319,1.392232270276368,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,3758374042884.535,1.0,,0.42264973081037427,1.5773502691896257,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,5308844442310.0205,1.0,,-0.41421356237309515,2.414213562373095,,,,,
hmfRatios.m200c,kp10,2.0333177828202462,44,7498942093324.758,1.0,,-0.41421356237309515,2.414213562373095,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,237137370.566166,1.664440734557596,,1.6556588409252269,1.6732226281899651,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,334965439.1578286,1.6511866700893794,,1.641079309495447,1.6612940306833117,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,473151258.9614822,1.6444878910191725,,1.632777421312883,1.656198360725462,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,668343917.5686176,1.6519557385486363,,1.6382483313025447,1.665663145794728,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,944060876.2859284,1.6518462257536808,,1.6358485151145448,1.6678439363928168,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,1333521432.1633322,1.6676572162878482,,1.648754845029947,1.6865595875457495,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,1883649089.4898136,1.7125848447757872,,1.689849039401078,1.7353206501504965,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,2660725059.7988305,1.6466109286354136,,1.621103423902661,1.6721184333681662,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,3758374042.884474,1.6814507772020726,,1.6508819811191435,1.7120195732850017,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,5308844442.309934,1.6985835694050992,,1.6625486095478375,1.734618529262361,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,7498942093.324635,1.661556151782292,,1.6203854482520963,1.702726855312488,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,10592537251.773005,1.6940664126292868,,1.6442221946508344,1.7439106306077392,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,14962356560.944511,1.5753613214039914,,1.5225196718526306,1.6282029709553523,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,21134890398.366737,1.6425024826216486,,1.5768507814481745,1.7081541837951226,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,29853826189.18,1.6689560439560438,,1.5907343043289222,1.7471777835831654,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,42169650342.858826,1.6424581005586592,,1.552557195951119,1.7323590051661992,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,59566214352.90195,1.7123655913978495,,1.6006275924752407,1.8241035903204583,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,84139514164.52086,1.7050359712230216,,1.576231512399173,1.8338404300468703,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,118850222743.70384,1.5070422535211268,,1.3738577366740492,1.6402267703682043,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,167880401812.259,1.7647058823529411,,1.5753009952032004,1.9541107695026818,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,237137370566.16992,1.4684684684684683,,1.2877574575375816,1.649179479399355,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,334965439157.8341,1.643835616438356,,1.3998383351176154,1.8878328977590968,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,473151258961.4899,1.4333333333333331,,1.1922324630951078,1.6744342035715585,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,668343917568.6287,1.6341463414634145,,1.3101250907758801,1.958167592150949,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,944060876285.9438,1.0,,0.757464374963667,1.242535625036333,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,1333521432163.354,1.5,,1.0871385880776148,1.9128614119223852,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,1883649089489.8445,1.277777777777778,,0.8756657268405841,1.6798898287149717,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,2660725059798.8735,1.0769230769230769,,0.6621305995663458,1.491715554279808,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,3758374042884.535,1.5714285714285714,,0.8116526339189271,2.3312045089382156,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,5308844442310.0205,0.875,,0.42214447668158006,1.32785552331842,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,7498942093324.758,1.0,,0.3675444679663241,1.632455532033676,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,10592537251773.18,1.0,,0.0,2.0,,,,,
hmfRatios.m200c,kp1,1.0717968600643704,48,14962356560944.758,2.0,,-0.4494897427831779,4.449489742783178,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,237137370.566166,1.6232436004451865,,1.6146383773726416,1.6318488235177313,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,334965439.1578286,1.5639308300856454,,1.5542573789515894,1.5736042812197013,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,473151258.9614822,1.5066851664984862,,1.4957720363283122,1.51759829666866,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,668343917.5686176,1.455438325613313,,1.443057933633988,1.467818717592638,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,944060876.2859284,1.4007361533068474,,1.3867193413706453,1.4147529652430495,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,1333521432.1633322,1.3376435627660428,,1.3217961915434477,1.3534909339886378,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,1883649089.4898136,1.2926449315678201,,1.2744855667858666,1.3108042963497737,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,2660725059.7988305,1.2258883248730965,,1.2057044489098392,1.2460722008363538,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,3758374042.884474,1.1985492227979273,,1.1751798328623264,1.2219186127335282,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,5308844442.309934,1.134844192634561,,1.1086464507266423,1.1610419345424796,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,7498942093.324635,1.113453430433116,,1.0834206645512576,1.1434861963149745,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,10592537251.773005,1.0794774088187262,,1.0445207992348005,1.114434018402652,,,,,
hmfRatios.m200c,kp10,1.0717968600643704,48,14962356560.944511,1.024776324845148,,0.9869869017735692,1.062565747916727,,,,,
