model,z,snap,box,k_hMpc,P_Mpc_over_h_cubed,source_file
kp1,2.0333177828202462,44,25,33.93037240361202,0.11160710124191597,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,34.1812034525511,0.10982474791043763,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,34.43374064633578,0.1083156829021931,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,34.685572431559,0.10660724182917598,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,34.93579132257532,0.10526354910120117,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,35.186583791852925,0.10412945174760378,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,35.43825927350766,0.10275211105958192,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,35.69013860456779,0.10088552079932317,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,35.94087032283595,0.09928251827820483,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,36.190978573125555,0.09801499535294726,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,36.442442050893284,0.0966157658477479,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,36.69460700192726,0.09498143567465382,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,36.946258792096394,0.0934663580345253,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,37.197791015453184,0.09309654462275313,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,37.449779147452794,0.09121478750923288,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,37.7015592834976,0.09019016697529196,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,37.95246456963824,0.08882970675915985,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,38.20285631989145,0.08787628903198709,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,38.45420942261407,0.08634474535414535,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,38.706193253790346,0.08508775200293849,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,38.95727847376932,0.08414326040238555,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,39.20795603064236,0.08287366712360067,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,39.45954529171199,0.0817154744507949,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,39.71117456485598,0.08064566302420878,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,39.96144351415868,0.0795030971190122,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,40.21240572373773,0.07855899562282388,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,40.46503115362394,0.07750729753299224,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,40.71670947042535,0.07689367739678324,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,40.967906428830744,0.07554246206365389,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,41.21890181325774,0.07495827271996486,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,41.47030991221812,0.07370270097292395,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,41.7213332488878,0.07258530239054821,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,41.972066179056185,0.07183020943934992,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,42.223721206511236,0.07093369111529418,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,42.47485694301958,0.07018568151491497,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,42.72711881140454,0.06924516531150646,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,42.978806072415416,0.06854303983450291,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,43.22948097795348,0.06783086587970634,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,43.48081832174731,0.06700386251298492,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,43.73257736525809,0.06618307309280931,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,43.98351360937411,0.06516312598304315,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,44.233897279223044,0.06452988422875801,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,44.485370004392635,0.06371488337398722,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,44.7371339174689,0.06288547486781615,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,44.9886246907951,0.062039532443177024,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,45.239843787187205,0.06115565955186353,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,45.49137709537675,0.06060624257689407,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,45.74285033382753,0.05956024336050061,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,45.99390546131989,0.05899573294067905,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,46.245216559086366,0.0583483690786796,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,46.496773032560704,0.05746686321183126,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,46.74821666856125,0.0569202379115889,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,46.99954866226516,0.05611638112263611,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,47.250957963614866,0.05550771410262141,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,47.50250526137091,0.05508565639406292,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,47.7529273341449,0.05426546948629584,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,48.0037466490815,0.05370270999645365,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,48.2553862032968,0.053002786303143826,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,48.50630747537031,0.05256249011319073,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,48.75800133809391,0.05185116984514803,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,49.009630247467534,0.05128594962389041,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,49.261288501347046,0.05063825744388944,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,49.512923389521646,0.05019184255114733,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,49.764183897101105,0.04961295370756457,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,50.01543541365676,0.04912715467366814,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,50.26610874933995,0.04842093612367682,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,50.51740237440585,0.047872936757616384,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,50.769337779984035,0.04752673019717213,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,51.02058322718709,0.047026316196536994,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,51.271473479259924,0.046191015419573156,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,51.52317709023963,0.045554513420933834,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,51.774444583005824,0.04524518000532522,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,52.02511555995208,0.04462140163465812,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,52.27658432853448,0.044310055968186164,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,52.528573298139726,0.04387261100415948,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,52.780245626091144,0.043318120573499354,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,53.03137175107934,0.042890877327447556,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,53.28228896557998,0.042425639127378234,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,53.5336203531145,0.04200233589302707,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,53.78535190818956,0.0414393476042637,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,54.03629790920798,0.04103926366219183,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,54.28701791063013,0.040661792965494555,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,54.53868413623758,0.04023695235305159,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,54.79022591117108,0.039894189127371034,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,55.04128588588268,0.039426723332262735,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,55.29255207563349,0.03897207996901926,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,55.54440077715425,0.038682904922236784,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,55.79581848839595,0.03832408160091392,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,56.04664814431585,0.037810941770996614,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,56.29737580676869,0.037485153223393325,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,56.54891569137274,0.03698977016265461,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,56.801097498612954,0.03661502294953446,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,57.0522843153594,0.03619007358142901,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,57.3033776773608,0.03581064079844946,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,57.55507763548713,0.035533013572538,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,57.80670464964274,0.03514608684714942,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,58.05738152475565,0.03473569820553579,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,58.30856406473217,0.03441255318590719,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,58.560546414642445,0.034015374081642215,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,58.812453319817614,0.03367425879158161,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,59.06340504240513,0.03331659029909109,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,59.313903023561394,0.03308608592916422,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,59.56536857211647,0.0327195950047743,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,59.81640183671121,0.03231713232526662,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,60.06755033569084,0.03204671704496202,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,60.31892721092623,0.031755219963185206,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,60.57022169340769,0.03137831948518534,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,60.82194435494842,0.03131549993243189,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,61.07314873067917,0.030868102602054567,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,61.32457537065324,0.030624970912683066,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,61.57643059480339,0.030204532813043767,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,61.82779232829763,0.029912888723762313,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,62.078796580861145,0.029835014134332476,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,62.32982695815693,0.029431016207421917,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,62.58139181418175,0.02916996068082084,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,62.83267745115787,0.028794764583376216,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,63.08372187051969,0.028636631689958378,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,63.33525162845379,0.028273844692335594,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,63.58684933531282,0.02804501350436496,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,63.83811131436002,0.027759647695899756,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,64.08869071830092,0.02747900740248506,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,64.34001605187298,0.02721339516705634,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,64.59175312595956,0.026967374596447463,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,64.84292186029847,0.02674571765055544,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,65.0942941511078,0.026518338154554656,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
kp1,2.0333177828202462,44,25,65.34559605848793,0.026215128241419045,/oss06/data/project/tkcastrosim/HNHuang/project_21cmFast/article_data_page/.cache/redshift-extension/power/bluetilted_kp1_ms1.5_25_snap0044.npz
